Session,Frame,LeftPlayerME,LeftID,RightPlayerME,RightID,MinMaxLeftME,MinMaxRightME,ZscoreLeftME,ZscoreRightME
S20,1,0,P042,0,P043,0.0,0.0,-0.49112500528669334,-0.49112500528669334
S20,2,2618,P042,1051,P043,0.10515745501285347,0.05526052894473947,0.6691512756091551,-0.02533036387281376
S20,3,2678,P042,1804,P043,0.10756748071979434,0.09485251590514748,0.6957427870124213,0.308393104238177
S20,4,2242,P042,3115,P043,0.09005462724935732,0.1637835848362164,0.5025111374820203,0.8894176283995434
S20,5,1736,P042,2794,P043,0.06973007712082262,0.14690572585309428,0.278256057981142,0.7471530423920693
S20,6,1221,P042,711,P043,0.049044023136246784,0.03738366896261633,0.0500122517697738,-0.1760155951579889
S20,7,704,P042,69,P043,0.028277634961439587,0.0036279509963720487,-0.1791179381550366,-0.4605447671729372
S20,8,331,P042,263,P043,0.013295308483290488,0.013828276986171723,-0.34442850071200815,-0.37456554696904315
S20,9,257,P042,441,P043,0.010322943444730077,0.02318733897681266,-0.37722469810936976,-0.29567739647268676
S20,10,71,P042,668,P043,0.0028518637532133676,0.035122771964877224,-0.459658383459495,-0.19507284499699631
S20,11,20,P042,860,P043,0.0008033419023136246,0.04521793995478206,-0.48226116815227127,-0.10998000850654449
S20,12,17,P042,871,P043,0.0006828406169665809,0.04579630895420369,-0.4835907437224346,-0.10510489808261235
S20,13,2,P042,965,P043,8.033419023136246e-05,0.05073873494926126,-0.49023862157325115,-0.06344486355082864
S20,14,2,P042,996,P043,8.033419023136246e-05,0.05236868394763131,-0.49023862157325115,-0.04970591599247444
S20,15,0,P042,966,P043,0.0,0.05079131394920868,-0.49112500528669334,-0.06300167169410754
S20,16,4,P042,1084,P043,0.00016066838046272492,0.056995635943004365,-0.4893522378598089,-0.01070503260101735
S20,17,0,P042,1085,P043,0.0,0.057048214942951786,-0.49112500528669334,-0.010261840744296247
S20,18,1,P042,1472,P043,4.016709511568123e-05,0.07739628792260371,-0.49068181342997225,0.16125340780677072
S20,19,0,P042,1701,P043,0.0,0.08943687891056312,-0.49112500528669334,0.2627443429959034
S20,20,0,P042,1761,P043,0.0,0.09259161890740837,-0.49112500528669334,0.2893358543991696
S20,21,1,P042,832,P043,4.016709511568123e-05,0.04374572795625427,-0.49068181342997225,-0.12238938049473538
S20,22,0,P042,468,P043,0.0,0.02460697197539303,-0.49112500528669334,-0.283711216341217
S20,23,16,P042,33,P043,0.0006426735218508997,0.001735106998264893,-0.4840339355791557,-0.4764996740148969
S20,24,61,P042,7,P043,0.002450192802056555,0.000368052999631947,-0.46409030202670604,-0.48802266228964564
S20,25,99,P042,28,P043,0.0039765424164524416,0.001472211998527788,-0.4472490114713041,-0.4787156332985024
S20,26,85,P042,401,P043,0.003414203084832905,0.021084178978915822,-0.45345369746539954,-0.3134050707415309
S20,27,150,P042,1225,P043,0.006025064267352185,0.06440927493559072,-0.4246462267785278,0.05178501919665822
S20,28,186,P042,1303,P043,0.007471079691516709,0.06851043693148956,-0.4086913199365681,0.08635398402090427
S20,29,187,P042,1587,P043,0.00751124678663239,0.08344287291655712,-0.408248128079847,0.21222047132969762
S20,30,304,P042,530,P043,0.012210796915167094,0.02786686997213313,-0.3563946808434779,-0.2562333212245086
S20,31,501,P042,340,P043,0.020123714652956298,0.017876859982123138,-0.2690858850694206,-0.3404397740015182
S20,32,668,P042,1446,P043,0.026831619537275062,0.07602923392397076,-0.19507284499699631,0.14973041953202204
S20,33,790,P042,1803,P043,0.03173200514138817,0.09479993690520006,-0.14100343847702174,0.3079499123814559
S20,34,840,P042,682,P043,0.03374035989717224,0.03585887796414112,-0.11884384564096656,-0.18886815900290088
S20,35,935,P042,189,P043,0.03755623393316195,0.009937430990062569,-0.07674061925246174,-0.4073617443664048
S20,36,1354,P042,169,P043,0.05438624678663238,0.008885850991114148,0.10895676871368054,-0.4162255815008269
S20,37,1695,P042,262,P043,0.06808322622107969,0.013775697986224302,0.26008519185557677,-0.37500873882576424
S20,38,1961,P042,225,P043,0.07876767352185089,0.011830274988169725,0.37797422574339024,-0.3914068375244451
S20,39,2310,P042,76,P043,0.09278598971722364,0.003996003996003996,0.5326481837390553,-0.4574424241758895
S20,40,2008,P042,8,P043,0.08065552699228791,0.000420631999579368,0.39880424300928213,-0.4875794704329245
S20,41,1241,P042,153,P043,0.04984736503856041,0.008044586991955413,0.05887608890419587,-0.42331665120836454
S20,42,1734,P042,354,P043,0.06964974293059126,0.018612965981387033,0.2773696742676998,-0.33423508800742274
S20,43,2266,P042,182,P043,0.09101863753213367,0.009569377990430622,0.5131477420433268,-0.4104640873634525
S20,44,2177,P042,104,P043,0.08744376606683804,0.0054682159945317835,0.4737036667951486,-0.4450330521876986
S20,45,2962,P042,27,P043,0.11897493573264781,0.001419632998580367,0.8216092743212147,-0.47915882515522357
S20,46,3067,P042,261,P043,0.12319248071979434,0.01372311898627688,0.8681444192769305,-0.3754519306824854
S20,47,2763,P042,777,P043,0.11098168380462724,0.04085388295914612,0.7334140948337151,-0.14676493261439608
S20,48,2124,P042,811,P043,0.08531491002570693,0.042641568957358426,0.4502144983889301,-0.13169640948587855
S20,49,1297,P042,515,P043,0.05209672236503856,0.027078184972921814,0.08369483288057765,-0.26288119907532514
S20,50,1128,P042,55,P043,0.04530848329048843,0.002891844997108155,0.008795409094711196,-0.46674945316703265
S20,51,1421,P042,25,P043,0.05707744215938303,0.001314474998685525,0.13865062311399445,-0.48004520886866575
S20,52,893,P042,570,P043,0.03586921593830334,0.02997002997002997,-0.09535467723474808,-0.23850564695566445
S20,53,786,P042,1372,P043,0.031571336760925446,0.0721383879278616,-0.14277620590390613,0.1169342221346604
S20,54,975,P042,2252,P043,0.0391629177377892,0.11840790788159208,-0.05901294498361761,0.5069430560492313
S20,55,330,P042,1870,P043,0.013255141388174806,0.09832272990167727,-0.34487169256872924,0.3376437667817698
S20,56,356,P042,409,P043,0.014299485861182518,0.021504810978495187,-0.33334870429398056,-0.3098595358877621
S20,57,399,P042,24,P043,0.016026670951156813,0.001261895998738104,-0.31429145445497314,-0.48048840072538684
S20,58,261,P042,13,P043,0.010483611825192802,0.0006835269993164729,-0.3754519306824854,-0.48536351114931897
S20,59,230,P042,329,P043,0.009238431876606683,0.01729849098270151,-0.3891908782408396,-0.34531488442545033
