Session,Frame,LeftPlayerMotion,RightPlayerMotion,LeftID,RightID,MinMaxLeftME,MinMaxRightME
S11,37,6143,0,P024,P025,0.2683470207932902,0.0
S11,38,5464,0,P024,P025,0.23868600384413768,0.0
S11,39,3799,10,P024,P025,0.16595317141359425,0.0006579813133307014
S11,40,2183,0,P024,P025,0.09536082474226804,0.0
S11,41,5267,14,P024,P025,0.23008037742442775,0.0009211738386629821
S11,42,1059,0,P024,P025,0.04626070242879608,0.0
S11,43,325,0,P024,P025,0.014197099423379345,0.0
S11,44,959,0,P024,P025,0.04189236414467936,0.0
S11,45,732,0,P024,P025,0.031976236239734404,0.0
S11,46,2213,0,P024,P025,0.09667132622750305,0.0
S11,47,4020,0,P024,P025,0.17560719902149222,0.0
S11,48,3026,0,P024,P025,0.132185916477372,0.0
S11,49,4995,0,P024,P025,0.21819849729163024,0.0
S11,50,1638,0,P024,P025,0.0715533810938319,0.0
S11,51,2477,0,P024,P025,0.1082037392975712,0.0
S11,52,2651,0,P024,P025,0.11580464791193429,0.0
S11,53,1965,26,P024,P025,0.08583784728289358,0.0017107514146598238
S11,54,5236,8,P024,P025,0.22872619255635154,0.0005263850506645612
S11,55,2291,0,P024,P025,0.10007863008911409,0.0
S11,56,2786,4,P024,P025,0.12170190459549186,0.0002631925253322806
S11,57,1581,0,P024,P025,0.06906342827188537,0.0
S11,58,341,0,P024,P025,0.014896033548838021,0.0
S11,59,214,0,P024,P025,0.009348243928009784,0.0
S11,60,33,0,P024,P025,0.0014415516337585182,0.0
S11,61,35,0,P024,P025,0.0015289183994408526,0.0
S11,62,70,0,P024,P025,0.003057836798881705,0.0
S11,63,44,0,P024,P025,0.0019220688450113576,0.0
S11,64,301,0,P024,P025,0.013148698235191332,0.0
S11,65,3,0,P024,P025,0.00013105014852350164,0.0
S11,66,28,0,P024,P025,0.001223134719552682,0.0
S11,67,34,0,P024,P025,0.0014852350165996853,0.0
S11,68,3,0,P024,P025,0.00013105014852350164,0.0
S11,69,38,0,P024,P025,0.0016599685479643542,0.0
S11,70,3,0,P024,P025,0.00013105014852350164,0.0
S11,71,19,0,P024,P025,0.0008299842739821771,0.0
S11,72,98,0,P024,P025,0.004280971518434387,0.0
S11,73,148,0,P024,P025,0.0064651406604927485,0.0
S11,74,635,0,P024,P025,0.02773894810414118,0.0
S11,75,223,0,P024,P025,0.009741394373580289,0.0
S11,76,147,0,P024,P025,0.006421457277651581,0.0
S11,77,28,0,P024,P025,0.001223134719552682,0.0
S11,78,0,0,P024,P025,0.0,0.0
S11,79,9,0,P024,P025,0.00039315044557050496,0.0
S11,80,3,0,P024,P025,0.00013105014852350164,0.0
S11,81,95,0,P024,P025,0.004149921369910886,0.0
S11,82,159,0,P024,P025,0.006945657871745587,0.0
S11,83,3,0,P024,P025,0.00013105014852350164,0.0
S11,84,87,0,P024,P025,0.003800454307181548,0.0
S11,85,139,0,P024,P025,0.006071990214922243,0.0
S11,86,135,0,P024,P025,0.005897256683557574,0.0
S11,87,43,0,P024,P025,0.0018783854621701904,0.0
S11,88,16,0,P024,P025,0.0006989341254586755,0.0
S11,89,196,0,P024,P025,0.008561943036868774,0.0
S11,90,3,2,P024,P025,0.00013105014852350164,0.0001315962626661403
S11,91,270,30,P024,P025,0.011794513367115149,0.0019739439399921043
S11,92,1494,16,P024,P025,0.06526297396470382,0.0010527701013291224
S11,93,1790,0,P024,P025,0.07819325528568932,0.0
S11,94,5970,2,P024,P025,0.2607897955617683,0.0001315962626661403
S11,95,2909,54,P024,P025,0.12707496068495544,0.003553099091985788
S11,96,4301,41,P024,P025,0.1878822295998602,0.002697723384655876
S11,97,4053,8,P024,P025,0.17704875065525072,0.0005263850506645612
S11,98,2630,0,P024,P025,0.11488729687226978,0.0
S11,99,4035,89,P024,P025,0.1762624497641097,0.005856033688643243
S11,100,1495,43,P024,P025,0.06530665734754498,0.002829319647322016
S11,101,2279,0,P024,P025,0.0995544294950201,0.0
