Session,Frame,RightPlayerME,RightID,LeftPlayerME,LeftID,MinMaxLeftME,MinMaxRightME,ZscoreLeftME,ZscoreRightME
S07,1,0,P016,0,P017,0.0,0.0,-0.4060427772558202,-0.4060427772558202
S07,2,470,P016,58,P017,0.0031007751937984,0.0001245019920318,-0.3654508375691029,-0.0771080935875942
S07,3,547,P016,62,P017,0.0033146217588879,0.0001245019920318,-0.3626513934527776,-0.0232187943483316
S07,4,444,P016,36,P017,0.0019246190858059,0.0001867529880478,-0.3808477802088922,-0.0953044803437088
S07,5,331,P016,14,P017,0.0007484629778134,0.0,-0.3962447228486815,-0.1743887766298993
S07,6,279,P016,0,P017,0.0,0.0,-0.4060427772558202,-0.2107815501421286
S07,7,37,P016,10,P017,0.0005346164127238,0.0,-0.3990441669650069,-0.3801479191798109
S07,8,28,P016,50,P017,0.0026730820636193,0.0006847609561752,-0.3710497258017536,-0.3864466684415429
S07,9,24,P016,39,P017,0.002085004009623,0.0003735059760956,-0.3787481971216482,-0.3892461125578682
S07,10,24,P016,36,P017,0.0019246190858059,0.0,-0.3808477802088922,-0.3892461125578682
S07,11,29,P016,8,P017,0.000427693130179,0.0,-0.4004438890231696,-0.3857468074124616
S07,12,63,P016,0,P017,0.0,0.0,-0.4060427772558202,-0.3619515324236963
S07,13,32,P016,2,P017,0.0001069232825447,0.0,-0.4046430551976575,-0.3836472243252176
S07,14,12,P016,12,P017,0.0006415396952686,0.0,-0.3976444449068442,-0.3976444449068442
S07,15,8,P016,12,P017,0.0006415396952686,0.0,-0.3976444449068442,-0.4004438890231696
S07,16,0,P016,11,P017,0.0005880780539962,0.0006225099601593,-0.3983443059359255,-0.4060427772558202
S07,17,0,P016,2,P017,0.0001069232825447,0.0011205179282868,-0.4046430551976575,-0.4060427772558202
S07,18,1,P016,5,P017,0.0002673082063619,0.0031125498007968,-0.4025434721104135,-0.4053429162267388
S07,19,0,P016,41,P017,0.0021919272921678,0.0066608565737051,-0.3773484750634856,-0.4060427772558202
S07,20,0,P016,55,P017,0.0029403902699812,0.0092131474103585,-0.3675504206563469,-0.4060427772558202
S07,21,1,P016,112,P017,0.0059877038225073,0.0138819721115537,-0.327658341998711,-0.4053429162267388
S07,22,0,P016,96,P017,0.0051323175621491,0.0125747011952191,-0.3388561184640123,-0.4060427772558202
S07,23,17,P016,147,P017,0.0078588612670408,0.0159985059760956,-0.3031632059808644,-0.3941451397614375
S07,24,0,P016,193,P017,0.0103180967655707,0.01363296812749,-0.2709695986431231,-0.4060427772558202
S07,25,0,P016,315,P017,0.0168404170008019,0.0090886454183266,-0.1855865530952006,-0.4060427772558202
S07,26,0,P016,309,P017,0.0165196471531676,0.0089641434262948,-0.1897857192696886,-0.4060427772558202
S07,27,0,P016,220,P017,0.0117615610799251,0.0037350597609561,-0.2520733508579272,-0.4060427772558202
S07,28,0,P016,111,P017,0.0059342421812349,0.002925796812749,-0.3283582030277923,-0.4060427772558202
