Session,Frame,LeftPlayerME,LeftID,RightPlayerME,RightID,MinMaxLeftME,MinMaxRightME,ZscoreLeftME,ZscoreRightME
S04,1,16183,P010,49,P011,0.7318650506512301,0.0,7.082485144876446,-0.3842182063731845
S04,2,621,P010,31,P011,0.0280842981186685,0.0796885636487406,-0.1195005717559297,-0.3925484815884128
S04,3,2081,P010,14,P011,0.0941117945007235,0.048715112321307,0.5561773068125876,-0.4004159637361284
S04,4,2656,P010,8,P011,0.1201157742402315,0.0136572498298162,0.8222833206323805,-0.4031927221412045
S04,5,3520,P010,94,P011,0.1591895803183791,0.0048927842069434,1.2221365309633387,-0.3633925183351137
S04,6,4327,P010,75,P011,0.1956856005788712,0.0508849557522123,1.595610536446074,-0.3721855866178548
S04,7,3446,P010,198,P011,0.1558429811866859,0.089431586113002,1.1878898439674002,-0.3152620393137947
S04,8,2772,P010,308,P011,0.1253617945007235,0.1791184479237576,0.8759673164638517,-0.2643548018873995
S04,9,1506,P010,540,P011,0.0681078147612156,0.2209836623553437,0.2900712929927949,-0.1569868102244571
S04,10,1832,P010,601,P011,0.0828509406657018,0.2348536419332879,0.4409418330019296,-0.1287564331061834
S04,11,2863,P010,697,P011,0.1294772069464544,0.2270677331518039,0.918081485607506,-0.0843282986249658
S04,12,2854,P010,909,P011,0.1290701881331403,0.2414908100748808,0.9139163479998916,0.013783831687723
S04,13,1687,P010,977,P011,0.0762934153400868,0.2883339006126617,0.3738368382125905,0.0452537602785854
S04,14,1063,P010,897,P011,0.0480734442836468,0.3254339686861811,0.0850539640846762,0.0082303148775708
S04,15,1361,P010,609,P011,0.0615502894356005,0.3811691626957113,0.2229662982034558,-0.1250540885660819
S04,16,900,P010,402,P011,0.0407018813314037,0.4166950306330837,0.0096186940801088,-0.2208522535412073
S04,17,253,P010,253,P011,0.0114417510853835,0.4298417290673927,-0.2898084206005972,-0.2898084206005972
S04,18,185,P010,147,P011,0.0083664978292329,0.4296289993192648,-0.3212783491914596,-0.3388644857569415
S04,19,62,P010,52,P011,0.0028039073806078,0.3936351259360108,-0.3782018964955196,-0.3828298271706465
S04,20,10,P010,1,P011,0.0004522431259044,0.3348366235534377,-0.4022671360061792,-0.4064322736137933
