Session,ID,Gesture,Frame,Is_Gesture,PlayerSide
S05,P012,Agestural,79,0,Right
S05,P012,Agestural,80,0,Right
S05,P012,Agestural,81,0,Right
S05,P012,Agestural,82,0,Right
S05,P012,Agestural,83,0,Right
S05,P012,Agestural,84,0,Right
S05,P012,Agestural,85,0,Right
S05,P012,Agestural,86,0,Right
S05,P012,Agestural,87,0,Right
S05,P012,Agestural,88,0,Right
S05,P012,Agestural,89,0,Right
S05,P012,Agestural,90,0,Right
S05,P012,Agestural,91,0,Right
S05,P012,Agestural,92,0,Right
S05,P012,Agestural,93,0,Right
S05,P012,Agestural,94,0,Right
S05,P012,Agestural,95,0,Right
S05,P012,Agestural,96,0,Right
S05,P012,Agestural,97,0,Right
S05,P012,Agestural,98,0,Right
S05,P012,Agestural,99,0,Right
S05,P012,Agestural,100,0,Right
S05,P012,Agestural,101,0,Right
S05,P012,Agestural,102,0,Right
S05,P012,Agestural,103,0,Right
S05,P012,Agestural,104,0,Right
S05,P012,Agestural,105,0,Right
S05,P012,Agestural,106,0,Right
S05,P012,Agestural,107,0,Right
S05,P012,Agestural,108,0,Right
S05,P012,Agestural,109,0,Right
S05,P012,Agestural,110,0,Right
S05,P012,Agestural,111,0,Right
S05,P012,Agestural,112,0,Right
S05,P012,Agestural,113,0,Right
S05,P012,Agestural,114,0,Right
S05,P012,Agestural,115,0,Right
S05,P012,Agestural,116,0,Right
S05,P012,Agestural,117,0,Right
S05,P012,Agestural,118,0,Right
S05,P012,Agestural,119,0,Right
S05,P012,Agestural,120,0,Right
S05,P012,Agestural,121,0,Right
S05,P012,Agestural,122,0,Right
S05,P012,Agestural,123,0,Right
S05,P012,Agestural,124,0,Right
S05,P012,Agestural,125,0,Right
S05,P012,Agestural,126,0,Right
S05,P012,Agestural,127,0,Right
S05,P012,Agestural,128,0,Right
S05,P012,Agestural,129,0,Right
S05,P012,Agestural,130,0,Right
S05,P012,Agestural,131,0,Right
S05,P012,Agestural,132,0,Right
S05,P012,Agestural,133,0,Right
S05,P012,Agestural,134,0,Right
S05,P012,Agestural,135,0,Right
S05,P012,Agestural,136,0,Right
S05,P012,Agestural,137,0,Right
S05,P012,Agestural,138,0,Right
S05,P012,Agestural,139,0,Right
S05,P012,Agestural,140,0,Right
S05,P012,Agestural,141,0,Right
S05,P012,Agestural,142,0,Right
S05,P012,Agestural,143,0,Right
S05,P012,Agestural,144,0,Right
S05,P012,Agestural,145,0,Right
S05,P012,Agestural,146,0,Right
S05,P012,Agestural,147,0,Right
S05,P012,Agestural,148,0,Right
S05,P012,Agestural,149,0,Right
S05,P012,Agestural,150,0,Right
S05,P012,Agestural,151,0,Right
S05,P012,Agestural,152,0,Right
S05,P012,Agestural,153,0,Right
S05,P012,Agestural,154,0,Right
S05,P012,Agestural,155,0,Right
S05,P012,Agestural,156,0,Right
S05,P012,Agestural,157,0,Right
S05,P012,Agestural,158,0,Right
S05,P012,Agestural,159,0,Right
S05,P012,Agestural,160,0,Right
S05,P012,Agestural,161,0,Right
S05,P012,Agestural,162,0,Right
S05,P012,Agestural,163,0,Right
S05,P012,Agestural,164,0,Right
S05,P012,Agestural,165,0,Right
S05,P012,Agestural,166,0,Right
S05,P012,Agestural,167,0,Right
S05,P012,Agestural,168,0,Right
S05,P012,Agestural,169,0,Right
S05,P012,Agestural,170,0,Right
S05,P012,Agestural,171,0,Right
S05,P012,Agestural,172,0,Right
S05,P012,Agestural,173,0,Right
S05,P012,Agestural,174,0,Right
S05,P012,Agestural,175,0,Right
S05,P012,Agestural,176,0,Right
S05,P012,Agestural,177,0,Right
S05,P012,Agestural,178,0,Right
S05,P012,Agestural,179,0,Right
S05,P012,Agestural,180,0,Right
S05,P012,Agestural,181,0,Right
S05,P012,Agestural,182,0,Right
S05,P012,Agestural,183,0,Right
S05,P012,Agestural,184,0,Right
S05,P012,Agestural,185,0,Right
S05,P012,Agestural,186,0,Right
S05,P012,Agestural,187,0,Right
S05,P012,Agestural,188,0,Right
S05,P012,Agestural,189,0,Right
S05,P012,Agestural,190,0,Right
S05,P012,Agestural,191,0,Right
S05,P012,Agestural,192,0,Right
S05,P012,Agestural,193,0,Right
S05,P012,Agestural,194,0,Right
S05,P012,Agestural,195,0,Right
S05,P012,Agestural,196,0,Right
S05,P012,Agestural,197,0,Right
S05,P012,Agestural,198,0,Right
S05,P012,Agestural,199,0,Right
S05,P012,Agestural,200,0,Right
S05,P012,Agestural,201,0,Right
S05,P012,Agestural,202,0,Right
S05,P012,Agestural,203,0,Right
S05,P012,Agestural,204,0,Right
S05,P012,Agestural,205,0,Right
S05,P012,Agestural,206,0,Right
S05,P012,Agestural,207,0,Right
S05,P012,Agestural,208,0,Right
S05,P012,Agestural,209,0,Right
S05,P012,Agestural,210,0,Right
S05,P012,Agestural,211,0,Right
S05,P012,Agestural,212,0,Right
S05,P012,Agestural,213,0,Right
S05,P012,Agestural,214,0,Right
S05,P012,Agestural,215,0,Right
S05,P012,Agestural,216,0,Right
S05,P012,Agestural,217,0,Right
S05,P012,Agestural,218,0,Right
S05,P012,Agestural,219,0,Right
S05,P012,Agestural,220,0,Right
S05,P012,Agestural,221,0,Right
S05,P012,Agestural,222,0,Right
S05,P012,Agestural,223,0,Right
S05,P012,Agestural,224,0,Right
S05,P012,Agestural,225,0,Right
S05,P012,Agestural,226,0,Right
S05,P012,Agestural,227,0,Right
S05,P012,Agestural,228,0,Right
S05,P012,Agestural,229,0,Right
S05,P012,Agestural,230,0,Right
S05,P012,Agestural,231,0,Right
S05,P012,Agestural,232,0,Right
S05,P012,Agestural,233,0,Right
S05,P012,Agestural,234,0,Right
S05,P012,Agestural,235,0,Right
S05,P012,Agestural,236,0,Right
S05,P012,Agestural,237,0,Right
S05,P012,Agestural,238,0,Right
S05,P012,Agestural,239,0,Right
S05,P012,Agestural,240,0,Right
S05,P012,Agestural,241,0,Right
S05,P012,Agestural,242,0,Right
S05,P012,Agestural,243,0,Right
S05,P012,Agestural,244,0,Right
S05,P012,Agestural,245,0,Right
S05,P012,Agestural,246,0,Right
S05,P012,Agestural,247,0,Right
S05,P012,Agestural,248,0,Right
S05,P012,Agestural,249,0,Right
S05,P012,Agestural,250,0,Right
S05,P012,Agestural,251,0,Right
S05,P012,Agestural,252,0,Right
S05,P012,Agestural,253,0,Right
S05,P012,Agestural,254,0,Right
S05,P012,Agestural,255,0,Right
S05,P012,Agestural,256,0,Right
S05,P012,Agestural,257,0,Right
S05,P012,Agestural,258,0,Right
S05,P012,Agestural,259,0,Right
S05,P012,Agestural,260,0,Right
S05,P012,Agestural,261,0,Right
S05,P012,Agestural,262,0,Right
S05,P012,Agestural,263,0,Right
S05,P012,Agestural,264,0,Right
S05,P012,Agestural,265,0,Right
S05,P012,Agestural,266,0,Right
S05,P012,Agestural,267,0,Right
S05,P012,Agestural,268,0,Right
S05,P012,Agestural,269,0,Right
S05,P012,Agestural,270,0,Right
S05,P012,Agestural,271,0,Right
S05,P012,Agestural,272,0,Right
S05,P012,Agestural,273,0,Right
S05,P012,Agestural,274,0,Right
S05,P012,Agestural,275,0,Right
S05,P012,Agestural,276,0,Right
S05,P012,Agestural,277,0,Right
S05,P012,Agestural,278,0,Right
S05,P012,Agestural,279,0,Right
S05,P012,Agestural,280,0,Right
S05,P012,Agestural,281,0,Right
S05,P012,Agestural,282,0,Right
S05,P012,Agestural,283,0,Right
S05,P012,Agestural,284,0,Right
S05,P012,Agestural,285,0,Right
S05,P012,Agestural,286,0,Right
S05,P012,Agestural,287,0,Right
S05,P012,Agestural,288,0,Right
S05,P012,Agestural,289,0,Right
S05,P012,Agestural,290,0,Right
S05,P012,Agestural,291,0,Right
S05,P012,Agestural,292,0,Right
S05,P012,Agestural,293,0,Right
S05,P012,Agestural,294,0,Right
S05,P012,Agestural,295,0,Right
S05,P012,Agestural,296,0,Right
S05,P012,Agestural,297,0,Right
S05,P012,Agestural,298,0,Right
S05,P012,Agestural,299,0,Right
S05,P012,Agestural,300,0,Right
S05,P012,Agestural,301,0,Right
S05,P012,Agestural,302,0,Right
S05,P012,Agestural,303,0,Right
S05,P012,Agestural,304,0,Right
S05,P012,Agestural,305,0,Right
S05,P012,Agestural,306,0,Right
S05,P012,Agestural,307,0,Right
S05,P012,Agestural,308,0,Right
S05,P012,Agestural,309,0,Right
S05,P012,Agestural,310,0,Right
S05,P012,Agestural,311,0,Right
S05,P012,Agestural,312,0,Right
S05,P012,Agestural,313,0,Right
S05,P012,Agestural,314,0,Right
S05,P012,Agestural,315,0,Right
S05,P012,Agestural,316,0,Right
S05,P012,Agestural,317,0,Right
S05,P012,Agestural,318,0,Right
S05,P012,Agestural,319,0,Right
S05,P012,Agestural,320,0,Right
S05,P012,Agestural,321,0,Right
S05,P012,Agestural,322,0,Right
S05,P012,Agestural,323,0,Right
S05,P012,Agestural,324,0,Right
S05,P012,Agestural,325,0,Right
S05,P012,Agestural,326,0,Right
S05,P012,Agestural,327,0,Right
S05,P012,Agestural,328,0,Right
S05,P012,Agestural,329,0,Right
S05,P012,Agestural,330,0,Right
S05,P012,Agestural,331,0,Right
S05,P012,Agestural,332,0,Right
S05,P012,Agestural,333,0,Right
S05,P012,Agestural,334,0,Right
S05,P012,Agestural,335,0,Right
S05,P012,Agestural,336,0,Right
S05,P012,Agestural,337,0,Right
S05,P012,Agestural,338,0,Right
S05,P012,Agestural,339,0,Right
S05,P012,Agestural,340,0,Right
S05,P012,Agestural,341,0,Right
S05,P012,Agestural,342,0,Right
S05,P012,Agestural,343,0,Right
S05,P012,Agestural,344,0,Right
S05,P012,Agestural,345,0,Right
S05,P012,Agestural,346,0,Right
S05,P012,Agestural,347,0,Right
S05,P012,Agestural,348,0,Right
S05,P012,Agestural,349,0,Right
S05,P012,Agestural,350,0,Right
S05,P012,Agestural,351,0,Right
S05,P012,Agestural,352,0,Right
S05,P012,Agestural,353,0,Right
S05,P012,Agestural,354,0,Right
S05,P012,Agestural,355,0,Right
S05,P012,Agestural,356,0,Right
S05,P012,Agestural,357,0,Right
S05,P012,Agestural,358,0,Right
S05,P012,Agestural,359,0,Right
S05,P012,Agestural,360,0,Right
S05,P012,Agestural,361,0,Right
S05,P012,Agestural,362,0,Right
S05,P012,Agestural,363,0,Right
S05,P012,Agestural,364,0,Right
S05,P012,Agestural,365,0,Right
S05,P012,Agestural,366,0,Right
S05,P012,Agestural,367,0,Right
S05,P012,Agestural,368,0,Right
S05,P012,Agestural,369,0,Right
S05,P012,Agestural,370,0,Right
S05,P012,Agestural,371,0,Right
S05,P012,Agestural,372,0,Right
S05,P012,Agestural,373,0,Right
S05,P012,Agestural,374,0,Right
S05,P012,Agestural,375,0,Right
S05,P012,Agestural,376,0,Right
S05,P012,Agestural,377,0,Right
S05,P012,Agestural,378,0,Right
S05,P012,Agestural,379,0,Right
S05,P012,Agestural,380,0,Right
S05,P012,Agestural,381,0,Right
S05,P012,Agestural,382,0,Right
S05,P012,Agestural,383,0,Right
S05,P012,Agestural,384,0,Right
S05,P012,Agestural,385,0,Right
S05,P012,Agestural,386,0,Right
S05,P012,Beat,387,1,Right
S05,P012,Beat,388,1,Right
S05,P012,Beat,389,1,Right
S05,P012,Beat,390,1,Right
S05,P012,Beat,391,1,Right
S05,P012,Beat,392,1,Right
S05,P012,Beat,393,1,Right
S05,P012,Beat,394,1,Right
S05,P012,Beat,395,1,Right
S05,P012,Beat,396,1,Right
S05,P012,Beat,397,1,Right
S05,P012,Beat,398,1,Right
S05,P012,Beat,399,1,Right
S05,P012,Beat,400,1,Right
S05,P012,Beat,401,1,Right
S05,P012,Beat,402,1,Right
S05,P012,Beat,403,1,Right
S05,P012,Beat,404,1,Right
S05,P012,Beat,405,1,Right
S05,P012,Agestural,406,0,Right
S05,P012,Agestural,407,0,Right
S05,P012,Agestural,408,0,Right
S05,P012,Agestural,409,0,Right
S05,P012,Agestural,410,0,Right
S05,P012,Agestural,411,0,Right
S05,P012,Agestural,412,0,Right
S05,P012,Agestural,413,0,Right
S05,P012,Agestural,414,0,Right
S05,P012,Agestural,415,0,Right
S05,P012,Agestural,416,0,Right
S05,P012,Beat,417,1,Right
S05,P012,Beat,418,1,Right
S05,P012,Beat,419,1,Right
S05,P012,Beat,420,1,Right
S05,P012,Beat,421,1,Right
S05,P012,Beat,422,1,Right
S05,P012,Beat,423,1,Right
S05,P012,Beat,424,1,Right
S05,P012,Beat,425,1,Right
S05,P012,Beat,426,1,Right
S05,P012,Beat,427,1,Right
S05,P012,Beat,428,1,Right
S05,P012,Beat,429,1,Right
S05,P012,Beat,430,1,Right
S05,P012,Beat,431,1,Right
S05,P012,Beat,432,1,Right
S05,P012,Beat,433,1,Right
S05,P012,Beat,434,1,Right
S05,P012,Beat,435,1,Right
S05,P012,Beat,436,1,Right
S05,P012,Beat,437,1,Right
S05,P012,Beat,438,1,Right
S05,P012,Beat,439,1,Right
S05,P012,Agestural,440,0,Right
S05,P012,Agestural,441,0,Right
S05,P012,Agestural,442,0,Right
S05,P012,Agestural,443,0,Right
S05,P012,Agestural,444,0,Right
S05,P012,Agestural,445,0,Right
S05,P012,Agestural,446,0,Right
S05,P012,Agestural,447,0,Right
S05,P012,Agestural,448,0,Right
S05,P012,Agestural,449,0,Right
S05,P012,Agestural,450,0,Right
S05,P012,Agestural,451,0,Right
S05,P012,Agestural,452,0,Right
S05,P012,Agestural,453,0,Right
S05,P012,Agestural,454,0,Right
S05,P012,Agestural,455,0,Right
S05,P012,Agestural,456,0,Right
S05,P012,Agestural,457,0,Right
S05,P012,Agestural,458,0,Right
S05,P012,Agestural,459,0,Right
S05,P012,Agestural,460,0,Right
S05,P012,Agestural,461,0,Right
S05,P012,Agestural,462,0,Right
S05,P012,Agestural,463,0,Right
S05,P012,Agestural,464,0,Right
S05,P012,Agestural,465,0,Right
S05,P012,Agestural,466,0,Right
S05,P012,Agestural,467,0,Right
S05,P012,Agestural,468,0,Right
S05,P012,Agestural,469,0,Right
S05,P012,Agestural,470,0,Right
S05,P012,Agestural,471,0,Right
S05,P012,Agestural,472,0,Right
S05,P012,Agestural,473,0,Right
S05,P012,Agestural,474,0,Right
S05,P012,Agestural,475,0,Right
S05,P012,Agestural,476,0,Right
S05,P012,Agestural,477,0,Right
S05,P012,Agestural,478,0,Right
S05,P012,Agestural,479,0,Right
S05,P012,Agestural,480,0,Right
S05,P012,Agestural,481,0,Right
S05,P012,Agestural,482,0,Right
S05,P012,Agestural,483,0,Right
S05,P012,Agestural,484,0,Right
S05,P012,Agestural,485,0,Right
S05,P012,Agestural,486,0,Right
S05,P012,Agestural,487,0,Right
S05,P012,Agestural,488,0,Right
S05,P012,Agestural,489,0,Right
S05,P012,Agestural,490,0,Right
S05,P012,Agestural,491,0,Right
S05,P012,Agestural,492,0,Right
S05,P012,Agestural,493,0,Right
S05,P012,Agestural,494,0,Right
S05,P012,Agestural,495,0,Right
S05,P012,Agestural,496,0,Right
S05,P012,Agestural,497,0,Right
S05,P012,Agestural,498,0,Right
S05,P012,Agestural,499,0,Right
S05,P012,Agestural,500,0,Right
S05,P012,Agestural,501,0,Right
S05,P012,Agestural,502,0,Right
S05,P012,Agestural,503,0,Right
S05,P012,Agestural,504,0,Right
S05,P012,Agestural,505,0,Right
S05,P012,Agestural,506,0,Right
S05,P012,Agestural,507,0,Right
S05,P012,Agestural,508,0,Right
S05,P012,Agestural,509,0,Right
S05,P012,Agestural,510,0,Right
S05,P012,Agestural,511,0,Right
S05,P012,Agestural,512,0,Right
S05,P012,Agestural,513,0,Right
S05,P012,Agestural,514,0,Right
S05,P012,Agestural,515,0,Right
S05,P012,Agestural,516,0,Right
S05,P012,Agestural,517,0,Right
S05,P012,Agestural,518,0,Right
S05,P012,Agestural,519,0,Right
S05,P012,Agestural,520,0,Right
S05,P012,Agestural,521,0,Right
S05,P012,Agestural,522,0,Right
S05,P012,Agestural,523,0,Right
S05,P012,Agestural,524,0,Right
S05,P012,Agestural,525,0,Right
S05,P012,Agestural,526,0,Right
S05,P012,Agestural,527,0,Right
S05,P012,Agestural,528,0,Right
S05,P012,Agestural,529,0,Right
S05,P012,Agestural,530,0,Right
S05,P012,Agestural,531,0,Right
S05,P012,Agestural,532,0,Right
S05,P012,Agestural,533,0,Right
S05,P012,Agestural,534,0,Right
S05,P012,Agestural,535,0,Right
S05,P012,Agestural,536,0,Right
S05,P012,Agestural,537,0,Right
S05,P012,Agestural,538,0,Right
S05,P012,Agestural,539,0,Right
S05,P012,Agestural,540,0,Right
S05,P012,Agestural,541,0,Right
S05,P012,Agestural,542,0,Right
S05,P012,Agestural,543,0,Right
S05,P012,Agestural,544,0,Right
S05,P012,Agestural,545,0,Right
S05,P012,Agestural,546,0,Right
S05,P012,Agestural,547,0,Right
S05,P012,Agestural,548,0,Right
S05,P012,Agestural,549,0,Right
S05,P012,Agestural,550,0,Right
S05,P012,Agestural,551,0,Right
S05,P012,Agestural,552,0,Right
S05,P012,Agestural,553,0,Right
S05,P012,Agestural,554,0,Right
S05,P012,Agestural,555,0,Right
S05,P012,Agestural,556,0,Right
S05,P012,Agestural,557,0,Right
S05,P012,Agestural,558,0,Right
S05,P012,Agestural,559,0,Right
S05,P012,Agestural,560,0,Right
S05,P012,Agestural,561,0,Right
S05,P012,Agestural,562,0,Right
S05,P012,Agestural,563,0,Right
S05,P012,Agestural,564,0,Right
S05,P012,Agestural,565,0,Right
S05,P012,Agestural,566,0,Right
S05,P012,Agestural,567,0,Right
S05,P012,Agestural,568,0,Right
S05,P012,Agestural,569,0,Right
S05,P012,Agestural,570,0,Right
S05,P012,Agestural,571,0,Right
S05,P012,Agestural,572,0,Right
S05,P012,Agestural,573,0,Right
S05,P012,Agestural,574,0,Right
S05,P012,Agestural,575,0,Right
S05,P012,Agestural,576,0,Right
S05,P012,Agestural,577,0,Right
S05,P012,Agestural,578,0,Right
S05,P012,Agestural,579,0,Right
S05,P012,Agestural,580,0,Right
S05,P012,Agestural,581,0,Right
S05,P012,Agestural,582,0,Right
S05,P012,Agestural,583,0,Right
S05,P012,Agestural,584,0,Right
S05,P012,Agestural,585,0,Right
S05,P012,Agestural,586,0,Right
S05,P012,Agestural,587,0,Right
S05,P012,Agestural,588,0,Right
S05,P012,Agestural,589,0,Right
S05,P012,Agestural,590,0,Right
S05,P012,Agestural,591,0,Right
S05,P012,Agestural,592,0,Right
S05,P012,Agestural,593,0,Right
S05,P012,Agestural,594,0,Right
S05,P012,Agestural,595,0,Right
S05,P012,Agestural,596,0,Right
S05,P012,Agestural,597,0,Right
S05,P012,Agestural,598,0,Right
S05,P012,Agestural,599,0,Right
S05,P012,Agestural,600,0,Right
S05,P012,Agestural,601,0,Right
S05,P012,Agestural,602,0,Right
S05,P012,Agestural,603,0,Right
S05,P012,Agestural,604,0,Right
S05,P012,Agestural,605,0,Right
S05,P012,Agestural,606,0,Right
S05,P012,Agestural,607,0,Right
S05,P012,Agestural,608,0,Right
S05,P012,Agestural,609,0,Right
S05,P012,Agestural,610,0,Right
S05,P012,Agestural,611,0,Right
S05,P012,Agestural,612,0,Right
S05,P012,Agestural,613,0,Right
S05,P012,Agestural,614,0,Right
S05,P012,Agestural,615,0,Right
S05,P012,Agestural,616,0,Right
S05,P012,Agestural,617,0,Right
S05,P012,Agestural,618,0,Right
S05,P012,Agestural,619,0,Right
S05,P012,Agestural,620,0,Right
S05,P012,Agestural,621,0,Right
S05,P012,Agestural,622,0,Right
S05,P012,Agestural,623,0,Right
S05,P012,Agestural,624,0,Right
S05,P012,Agestural,625,0,Right
S05,P012,Agestural,626,0,Right
S05,P012,Agestural,627,0,Right
S05,P012,Agestural,628,0,Right
S05,P012,Agestural,629,0,Right
S05,P012,Agestural,630,0,Right
S05,P012,Agestural,631,0,Right
S05,P012,Agestural,632,0,Right
S05,P012,Agestural,633,0,Right
S05,P012,Agestural,634,0,Right
S05,P012,Agestural,635,0,Right
S05,P012,Agestural,636,0,Right
S05,P012,Agestural,637,0,Right
S05,P012,Agestural,638,0,Right
S05,P012,Agestural,639,0,Right
S05,P012,Agestural,640,0,Right
S05,P012,Agestural,641,0,Right
S05,P012,Agestural,642,0,Right
S05,P012,Agestural,643,0,Right
S05,P012,Agestural,644,0,Right
S05,P012,Agestural,645,0,Right
S05,P012,Agestural,646,0,Right
S05,P012,Beat,647,1,Right
S05,P012,Beat,648,1,Right
S05,P012,Beat,649,1,Right
S05,P012,Beat,650,1,Right
S05,P012,Beat,651,1,Right
S05,P012,Beat,652,1,Right
S05,P012,Beat,653,1,Right
S05,P012,Beat,654,1,Right
S05,P012,Beat,655,1,Right
S05,P012,Beat,656,1,Right
S05,P012,Beat,657,1,Right
S05,P012,Beat,658,1,Right
S05,P012,Beat,659,1,Right
S05,P012,Beat,660,1,Right
S05,P012,Beat,661,1,Right
S05,P012,Beat,662,1,Right
S05,P012,Beat,663,1,Right
S05,P012,Beat,664,1,Right
S05,P012,Beat,665,1,Right
S05,P012,Beat,666,1,Right
S05,P012,Beat,667,1,Right
S05,P012,Beat,668,1,Right
S05,P012,Beat,669,1,Right
S05,P012,Beat,670,1,Right
S05,P012,Beat,671,1,Right
S05,P012,Beat,672,1,Right
S05,P012,Beat,673,1,Right
S05,P012,Beat,674,1,Right
S05,P012,Beat,675,1,Right
S05,P012,Beat,676,1,Right
S05,P012,Beat,677,1,Right
S05,P012,Beat,678,1,Right
S05,P012,Beat,679,1,Right
S05,P012,Beat,680,1,Right
S05,P012,Beat,681,1,Right
S05,P012,Beat,682,1,Right
S05,P012,Beat,683,1,Right
S05,P012,Beat,684,1,Right
S05,P012,Beat,685,1,Right
S05,P012,Beat,686,1,Right
S05,P012,Beat,687,1,Right
S05,P012,Beat,688,1,Right
S05,P012,Beat,689,1,Right
S05,P012,Beat,690,1,Right
S05,P012,Beat,691,1,Right
S05,P012,Beat,692,1,Right
S05,P012,Beat,693,1,Right
S05,P012,Beat,694,1,Right
S05,P012,Beat,695,1,Right
S05,P012,Agestural,696,0,Right
S05,P012,Agestural,697,0,Right
S05,P012,Beat,698,1,Right
S05,P012,Beat,699,1,Right
S05,P012,Beat,700,1,Right
S05,P012,Beat,701,1,Right
S05,P012,Beat,702,1,Right
S05,P012,Beat,703,1,Right
S05,P012,Beat,704,1,Right
S05,P012,Beat,705,1,Right
S05,P012,Beat,706,1,Right
S05,P012,Beat,707,1,Right
S05,P012,Beat,708,1,Right
S05,P012,Beat,709,1,Right
S05,P012,Beat,710,1,Right
S05,P012,Beat,711,1,Right
S05,P012,Beat,712,1,Right
S05,P012,Beat,713,1,Right
S05,P012,Beat,714,1,Right
S05,P012,Beat,715,1,Right
S05,P012,Beat,716,1,Right
S05,P012,Agestural,717,0,Right
S05,P012,Agestural,718,0,Right
S05,P012,Agestural,719,0,Right
S05,P012,Agestural,720,0,Right
S05,P012,Agestural,721,0,Right
S05,P012,Agestural,722,0,Right
S05,P012,Agestural,723,0,Right
S05,P012,Beat,724,1,Right
S05,P012,Beat,725,1,Right
S05,P012,Beat,726,1,Right
S05,P012,Beat,727,1,Right
S05,P012,Beat,728,1,Right
S05,P012,Beat,729,1,Right
S05,P012,Beat,730,1,Right
S05,P012,Beat,731,1,Right
S05,P012,Beat,732,1,Right
S05,P012,Beat,733,1,Right
S05,P012,Beat,734,1,Right
S05,P012,Beat,735,1,Right
S05,P012,Beat,736,1,Right
S05,P012,Beat,737,1,Right
S05,P012,Beat,738,1,Right
S05,P012,Beat,739,1,Right
S05,P012,Beat,740,1,Right
S05,P012,Beat,741,1,Right
S05,P012,Beat,742,1,Right
S05,P012,Beat,743,1,Right
S05,P012,Beat,744,1,Right
S05,P012,Beat,745,1,Right
S05,P012,Beat,746,1,Right
S05,P012,Beat,747,1,Right
S05,P012,Beat,748,1,Right
S05,P012,Beat,749,1,Right
S05,P012,Agestural,750,0,Right
S05,P012,Agestural,751,0,Right
S05,P012,Agestural,752,0,Right
S05,P012,Agestural,753,0,Right
S05,P012,Agestural,754,0,Right
S05,P012,Agestural,755,0,Right
S05,P012,Agestural,756,0,Right
S05,P012,Agestural,757,0,Right
S05,P012,Agestural,758,0,Right
S05,P012,Agestural,759,0,Right
S05,P012,Agestural,760,0,Right
S05,P012,Agestural,761,0,Right
S05,P012,Agestural,762,0,Right
S05,P012,Agestural,763,0,Right
S05,P012,Agestural,764,0,Right
S05,P012,Agestural,765,0,Right
S05,P012,Agestural,766,0,Right
S05,P012,Agestural,767,0,Right
S05,P012,Agestural,768,0,Right
S05,P012,Agestural,769,0,Right
S05,P012,Agestural,770,0,Right
S05,P012,Agestural,771,0,Right
S05,P012,Agestural,772,0,Right
S05,P012,Agestural,773,0,Right
S05,P012,Agestural,774,0,Right
S05,P012,Agestural,775,0,Right
S05,P012,Agestural,776,0,Right
S05,P012,Agestural,777,0,Right
S05,P012,Agestural,778,0,Right
S05,P012,Agestural,779,0,Right
S05,P012,Agestural,780,0,Right
S05,P012,Agestural,781,0,Right
