Session,ID,Gesture,Frame,Is_Gesture,PlayerSide
S19,P041,Agestural,57,0,Right
S19,P041,Agestural,58,0,Right
S19,P041,Agestural,59,0,Right
S19,P041,Agestural,60,0,Right
S19,P041,Agestural,61,0,Right
S19,P041,Agestural,62,0,Right
S19,P041,Agestural,63,0,Right
S19,P041,Agestural,64,0,Right
S19,P041,Agestural,65,0,Right
S19,P041,Agestural,66,0,Right
S19,P041,Agestural,67,0,Right
S19,P041,Agestural,68,0,Right
S19,P041,Agestural,69,0,Right
S19,P041,Agestural,70,0,Right
S19,P041,Agestural,71,0,Right
S19,P041,Agestural,72,0,Right
S19,P041,Agestural,73,0,Right
S19,P041,Agestural,74,0,Right
S19,P041,Agestural,75,0,Right
S19,P041,Agestural,76,0,Right
S19,P041,Agestural,77,0,Right
S19,P041,Agestural,78,0,Right
S19,P041,Agestural,79,0,Right
S19,P041,Agestural,80,0,Right
S19,P041,Agestural,81,0,Right
S19,P041,Agestural,82,0,Right
S19,P041,Agestural,83,0,Right
S19,P041,Agestural,84,0,Right
S19,P041,Agestural,85,0,Right
S19,P041,Agestural,86,0,Right
S19,P041,Agestural,87,0,Right
S19,P041,Agestural,88,0,Right
S19,P041,Agestural,89,0,Right
S19,P041,Agestural,90,0,Right
S19,P041,Agestural,91,0,Right
S19,P041,Agestural,92,0,Right
S19,P041,Agestural,93,0,Right
S19,P041,Agestural,94,0,Right
S19,P041,Agestural,95,0,Right
S19,P041,Agestural,96,0,Right
S19,P041,Agestural,97,0,Right
S19,P041,Agestural,98,0,Right
S19,P041,Agestural,99,0,Right
S19,P041,Agestural,100,0,Right
S19,P041,Agestural,101,0,Right
S19,P041,Agestural,102,0,Right
S19,P041,Agestural,103,0,Right
S19,P041,Agestural,104,0,Right
S19,P041,Agestural,105,0,Right
S19,P041,Agestural,106,0,Right
S19,P041,Agestural,107,0,Right
S19,P041,Agestural,108,0,Right
S19,P041,Agestural,109,0,Right
S19,P041,Agestural,110,0,Right
S19,P041,Agestural,111,0,Right
S19,P041,Agestural,112,0,Right
S19,P041,Agestural,113,0,Right
S19,P041,Agestural,114,0,Right
S19,P041,Agestural,115,0,Right
S19,P041,Agestural,116,0,Right
S19,P041,Agestural,117,0,Right
S19,P041,Agestural,118,0,Right
S19,P041,Agestural,119,0,Right
S19,P041,Agestural,120,0,Right
S19,P041,Agestural,121,0,Right
S19,P041,Agestural,122,0,Right
S19,P041,Agestural,123,0,Right
S19,P041,Agestural,124,0,Right
S19,P041,Agestural,125,0,Right
S19,P041,Agestural,126,0,Right
S19,P041,Agestural,127,0,Right
S19,P041,Agestural,128,0,Right
S19,P041,Agestural,129,0,Right
S19,P041,Agestural,130,0,Right
S19,P041,Agestural,131,0,Right
S19,P041,Agestural,132,0,Right
S19,P041,Agestural,133,0,Right
S19,P041,Agestural,134,0,Right
S19,P041,Agestural,135,0,Right
S19,P041,Agestural,136,0,Right
S19,P041,Agestural,137,0,Right
S19,P041,Agestural,138,0,Right
S19,P041,Agestural,139,0,Right
S19,P041,Agestural,140,0,Right
S19,P041,Agestural,141,0,Right
S19,P041,Agestural,142,0,Right
S19,P041,Agestural,143,0,Right
S19,P041,Agestural,144,0,Right
S19,P041,Agestural,145,0,Right
S19,P041,Agestural,146,0,Right
S19,P041,Agestural,147,0,Right
S19,P041,Agestural,148,0,Right
S19,P041,Agestural,149,0,Right
S19,P041,Agestural,150,0,Right
S19,P041,Agestural,151,0,Right
S19,P041,Agestural,152,0,Right
S19,P041,Agestural,153,0,Right
S19,P041,Agestural,154,0,Right
S19,P041,Agestural,155,0,Right
S19,P041,Agestural,156,0,Right
S19,P041,Agestural,157,0,Right
S19,P041,Agestural,158,0,Right
S19,P041,Agestural,159,0,Right
S19,P041,Agestural,160,0,Right
S19,P041,Agestural,161,0,Right
S19,P041,Agestural,162,0,Right
S19,P041,Agestural,163,0,Right
S19,P041,Agestural,164,0,Right
S19,P041,Agestural,165,0,Right
S19,P041,Agestural,166,0,Right
S19,P041,Agestural,167,0,Right
S19,P041,Agestural,168,0,Right
S19,P041,Agestural,169,0,Right
S19,P041,Agestural,170,0,Right
S19,P041,Agestural,171,0,Right
S19,P041,Agestural,172,0,Right
S19,P041,Agestural,173,0,Right
S19,P041,Agestural,174,0,Right
S19,P041,Agestural,175,0,Right
S19,P041,Agestural,176,0,Right
S19,P041,Agestural,177,0,Right
S19,P041,Agestural,178,0,Right
S19,P041,Agestural,179,0,Right
S19,P041,Agestural,180,0,Right
S19,P041,Agestural,181,0,Right
S19,P041,Agestural,182,0,Right
S19,P041,Agestural,183,0,Right
S19,P041,Agestural,184,0,Right
S19,P041,Agestural,185,0,Right
S19,P041,Agestural,186,0,Right
S19,P041,Agestural,187,0,Right
S19,P041,Agestural,188,0,Right
S19,P041,Agestural,189,0,Right
S19,P041,Agestural,190,0,Right
S19,P041,Agestural,191,0,Right
S19,P041,Agestural,192,0,Right
S19,P041,Agestural,193,0,Right
S19,P041,Agestural,194,0,Right
S19,P041,Agestural,195,0,Right
S19,P041,Agestural,196,0,Right
S19,P041,Agestural,197,0,Right
S19,P041,Agestural,198,0,Right
S19,P041,Agestural,199,0,Right
S19,P041,Agestural,200,0,Right
S19,P041,Agestural,201,0,Right
S19,P041,Agestural,202,0,Right
S19,P041,Agestural,203,0,Right
S19,P041,Agestural,204,0,Right
S19,P041,Agestural,205,0,Right
S19,P041,Agestural,206,0,Right
S19,P041,Agestural,207,0,Right
S19,P041,Agestural,208,0,Right
S19,P041,Agestural,209,0,Right
S19,P041,Agestural,210,0,Right
S19,P041,Agestural,211,0,Right
S19,P041,Agestural,212,0,Right
S19,P041,Agestural,213,0,Right
S19,P041,Agestural,214,0,Right
S19,P041,Agestural,215,0,Right
S19,P041,Agestural,216,0,Right
S19,P041,Agestural,217,0,Right
S19,P041,Agestural,218,0,Right
S19,P041,Agestural,219,0,Right
S19,P041,Agestural,220,0,Right
S19,P041,Agestural,221,0,Right
S19,P041,Agestural,222,0,Right
S19,P041,Agestural,223,0,Right
S19,P041,Agestural,224,0,Right
S19,P041,Agestural,225,0,Right
S19,P041,Agestural,226,0,Right
S19,P041,Agestural,227,0,Right
S19,P041,Agestural,228,0,Right
S19,P041,Agestural,229,0,Right
S19,P041,Agestural,230,0,Right
S19,P041,Agestural,231,0,Right
S19,P041,Agestural,232,0,Right
S19,P041,Agestural,233,0,Right
S19,P041,Agestural,234,0,Right
S19,P041,Agestural,235,0,Right
S19,P041,Agestural,236,0,Right
S19,P041,Agestural,237,0,Right
S19,P041,Agestural,238,0,Right
S19,P041,Agestural,239,0,Right
S19,P041,Agestural,240,0,Right
S19,P041,Agestural,241,0,Right
S19,P041,Agestural,242,0,Right
S19,P041,Agestural,243,0,Right
S19,P041,Agestural,244,0,Right
S19,P041,Agestural,245,0,Right
S19,P041,Agestural,246,0,Right
S19,P041,Agestural,247,0,Right
S19,P041,Agestural,248,0,Right
S19,P041,Agestural,249,0,Right
S19,P041,Agestural,250,0,Right
S19,P041,Agestural,251,0,Right
S19,P041,Agestural,252,0,Right
S19,P041,Agestural,253,0,Right
S19,P041,Agestural,254,0,Right
S19,P041,Agestural,255,0,Right
S19,P041,Agestural,256,0,Right
S19,P041,Agestural,257,0,Right
S19,P041,Agestural,258,0,Right
S19,P041,Agestural,259,0,Right
S19,P041,Agestural,260,0,Right
S19,P041,Agestural,261,0,Right
S19,P041,Agestural,262,0,Right
S19,P041,Agestural,263,0,Right
S19,P041,Agestural,264,0,Right
S19,P041,Agestural,265,0,Right
S19,P041,Agestural,266,0,Right
S19,P041,Agestural,267,0,Right
S19,P041,Agestural,268,0,Right
S19,P041,Agestural,269,0,Right
S19,P041,Agestural,270,0,Right
S19,P041,Agestural,271,0,Right
S19,P041,Agestural,272,0,Right
S19,P041,Agestural,273,0,Right
S19,P041,Agestural,274,0,Right
S19,P041,Agestural,275,0,Right
S19,P041,Agestural,276,0,Right
S19,P041,Agestural,277,0,Right
S19,P041,Agestural,278,0,Right
S19,P041,Agestural,279,0,Right
S19,P041,Agestural,280,0,Right
S19,P041,Agestural,281,0,Right
S19,P041,Agestural,282,0,Right
S19,P041,Agestural,283,0,Right
S19,P041,Agestural,284,0,Right
S19,P041,Agestural,285,0,Right
S19,P041,Agestural,286,0,Right
S19,P041,Agestural,287,0,Right
S19,P041,Agestural,288,0,Right
S19,P041,Agestural,289,0,Right
S19,P041,Agestural,290,0,Right
S19,P041,Agestural,291,0,Right
S19,P041,Agestural,292,0,Right
S19,P041,Agestural,293,0,Right
S19,P041,Agestural,294,0,Right
S19,P041,Agestural,295,0,Right
S19,P041,Agestural,296,0,Right
S19,P041,Agestural,297,0,Right
S19,P041,Agestural,298,0,Right
S19,P041,Agestural,299,0,Right
S19,P041,Agestural,300,0,Right
S19,P041,Agestural,301,0,Right
S19,P041,Agestural,302,0,Right
S19,P041,Agestural,303,0,Right
S19,P041,Agestural,304,0,Right
S19,P041,Agestural,305,0,Right
S19,P041,Agestural,306,0,Right
S19,P041,Agestural,307,0,Right
S19,P041,Agestural,308,0,Right
S19,P041,Agestural,309,0,Right
S19,P041,Agestural,310,0,Right
S19,P041,Agestural,311,0,Right
S19,P041,Agestural,312,0,Right
S19,P041,Agestural,313,0,Right
S19,P041,Agestural,314,0,Right
S19,P041,Agestural,315,0,Right
S19,P041,Agestural,316,0,Right
S19,P041,Agestural,317,0,Right
S19,P041,Agestural,318,0,Right
S19,P041,Agestural,319,0,Right
S19,P041,Agestural,320,0,Right
S19,P041,Agestural,321,0,Right
S19,P041,Agestural,322,0,Right
S19,P041,Agestural,323,0,Right
S19,P041,Agestural,324,0,Right
S19,P041,Agestural,325,0,Right
S19,P041,Agestural,326,0,Right
S19,P041,Agestural,327,0,Right
S19,P041,Agestural,328,0,Right
S19,P041,Agestural,329,0,Right
S19,P041,Agestural,330,0,Right
S19,P041,Agestural,331,0,Right
S19,P041,Agestural,332,0,Right
S19,P041,Agestural,333,0,Right
S19,P041,Agestural,334,0,Right
S19,P041,Agestural,335,0,Right
S19,P041,Agestural,336,0,Right
S19,P041,Agestural,337,0,Right
S19,P041,Agestural,338,0,Right
S19,P041,Agestural,339,0,Right
S19,P041,Agestural,340,0,Right
S19,P041,Agestural,341,0,Right
S19,P041,Agestural,342,0,Right
S19,P041,Agestural,343,0,Right
S19,P041,Agestural,344,0,Right
S19,P041,Agestural,345,0,Right
S19,P041,Agestural,346,0,Right
S19,P041,Agestural,347,0,Right
S19,P041,Agestural,348,0,Right
S19,P041,Agestural,349,0,Right
S19,P041,Agestural,350,0,Right
S19,P041,Agestural,351,0,Right
S19,P041,Agestural,352,0,Right
S19,P041,Agestural,353,0,Right
S19,P041,Agestural,354,0,Right
S19,P041,Agestural,355,0,Right
S19,P041,Agestural,356,0,Right
S19,P041,Agestural,357,0,Right
S19,P041,Agestural,358,0,Right
S19,P041,Agestural,359,0,Right
S19,P041,Agestural,360,0,Right
S19,P041,Agestural,361,0,Right
S19,P041,Agestural,362,0,Right
S19,P041,Agestural,363,0,Right
S19,P041,Agestural,364,0,Right
S19,P041,Agestural,365,0,Right
S19,P041,Agestural,366,0,Right
S19,P041,Agestural,367,0,Right
S19,P041,Agestural,368,0,Right
S19,P041,Agestural,369,0,Right
S19,P041,Agestural,370,0,Right
S19,P041,Agestural,371,0,Right
S19,P041,Agestural,372,0,Right
S19,P041,Agestural,373,0,Right
S19,P041,Agestural,374,0,Right
S19,P041,Agestural,375,0,Right
S19,P041,Agestural,376,0,Right
S19,P041,Agestural,377,0,Right
S19,P041,Agestural,378,0,Right
S19,P041,Agestural,379,0,Right
S19,P041,Agestural,380,0,Right
S19,P041,Agestural,381,0,Right
S19,P041,Agestural,382,0,Right
S19,P041,Agestural,383,0,Right
S19,P041,Agestural,384,0,Right
S19,P041,Agestural,385,0,Right
S19,P041,Agestural,386,0,Right
S19,P041,Agestural,387,0,Right
S19,P041,Agestural,388,0,Right
S19,P041,Agestural,389,0,Right
S19,P041,Agestural,390,0,Right
S19,P041,Agestural,391,0,Right
S19,P041,Agestural,392,0,Right
S19,P041,Agestural,393,0,Right
S19,P041,Agestural,394,0,Right
S19,P041,Agestural,395,0,Right
S19,P041,Agestural,396,0,Right
S19,P041,Agestural,397,0,Right
S19,P041,Agestural,398,0,Right
S19,P041,Agestural,399,0,Right
S19,P041,Agestural,400,0,Right
S19,P041,Agestural,401,0,Right
S19,P041,Agestural,402,0,Right
S19,P041,Agestural,403,0,Right
S19,P041,Agestural,404,0,Right
S19,P041,Agestural,405,0,Right
S19,P041,Agestural,406,0,Right
S19,P041,Agestural,407,0,Right
S19,P041,Agestural,408,0,Right
S19,P041,Agestural,409,0,Right
S19,P041,Agestural,410,0,Right
S19,P041,Agestural,411,0,Right
S19,P041,Agestural,412,0,Right
S19,P041,Agestural,413,0,Right
S19,P041,Agestural,414,0,Right
S19,P041,Agestural,415,0,Right
S19,P041,Agestural,416,0,Right
S19,P041,Agestural,417,0,Right
S19,P041,Agestural,418,0,Right
S19,P041,Agestural,419,0,Right
S19,P041,Agestural,420,0,Right
S19,P041,Agestural,421,0,Right
S19,P041,Agestural,422,0,Right
S19,P041,Agestural,423,0,Right
S19,P041,Agestural,424,0,Right
S19,P041,Agestural,425,0,Right
S19,P041,Agestural,426,0,Right
S19,P041,Agestural,427,0,Right
S19,P041,Agestural,428,0,Right
S19,P041,Agestural,429,0,Right
S19,P041,Agestural,430,0,Right
S19,P041,Agestural,431,0,Right
S19,P041,Agestural,432,0,Right
S19,P041,Agestural,433,0,Right
S19,P041,Agestural,434,0,Right
S19,P041,Agestural,435,0,Right
S19,P041,Agestural,436,0,Right
S19,P041,Agestural,437,0,Right
S19,P041,Agestural,438,0,Right
S19,P041,Agestural,439,0,Right
S19,P041,Agestural,440,0,Right
S19,P041,Agestural,441,0,Right
S19,P041,Agestural,442,0,Right
S19,P041,Agestural,443,0,Right
S19,P041,Agestural,444,0,Right
S19,P041,Agestural,445,0,Right
S19,P041,Iconic,446,2,Right
S19,P041,Iconic,447,2,Right
S19,P041,Iconic,448,2,Right
S19,P041,Iconic,449,2,Right
S19,P041,Iconic,450,2,Right
S19,P041,Iconic,451,2,Right
S19,P041,Iconic,452,2,Right
S19,P041,Iconic,453,2,Right
S19,P041,Iconic,454,2,Right
S19,P041,Iconic,455,2,Right
S19,P041,Iconic,456,2,Right
S19,P041,Iconic,457,2,Right
S19,P041,Iconic,458,2,Right
S19,P041,Iconic,459,2,Right
S19,P041,Iconic,460,2,Right
S19,P041,Iconic,461,2,Right
S19,P041,Iconic,462,2,Right
S19,P041,Iconic,463,2,Right
S19,P041,Iconic,464,2,Right
S19,P041,Iconic,465,2,Right
S19,P041,Iconic,466,2,Right
S19,P041,Iconic,467,2,Right
S19,P041,Iconic,468,2,Right
S19,P041,Iconic,469,2,Right
S19,P041,Iconic,470,2,Right
S19,P041,Iconic,471,2,Right
S19,P041,Iconic,472,2,Right
S19,P041,Iconic,473,2,Right
S19,P041,Iconic,474,2,Right
S19,P041,Iconic,475,2,Right
S19,P041,Iconic,476,2,Right
S19,P041,Iconic,477,2,Right
S19,P041,Iconic,478,2,Right
S19,P041,Iconic,479,2,Right
S19,P041,Iconic,480,2,Right
S19,P041,Iconic,481,2,Right
S19,P041,Iconic,482,2,Right
S19,P041,Iconic,483,2,Right
S19,P041,Iconic,484,2,Right
S19,P041,Iconic,485,2,Right
S19,P041,Iconic,486,2,Right
S19,P041,Iconic,487,2,Right
S19,P041,Iconic,488,2,Right
S19,P041,Iconic,489,2,Right
S19,P041,Iconic,490,2,Right
S19,P041,Iconic,491,2,Right
S19,P041,Iconic,492,2,Right
S19,P041,Iconic,493,2,Right
S19,P041,Agestural,494,0,Right
S19,P041,Agestural,495,0,Right
S19,P041,Agestural,496,0,Right
S19,P041,Agestural,497,0,Right
S19,P041,Agestural,498,0,Right
S19,P041,Agestural,499,0,Right
S19,P041,Agestural,500,0,Right
S19,P041,Iconic,501,2,Right
S19,P041,Iconic,502,2,Right
S19,P041,Iconic,503,2,Right
S19,P041,Iconic,504,2,Right
S19,P041,Iconic,505,2,Right
S19,P041,Iconic,506,2,Right
S19,P041,Iconic,507,2,Right
S19,P041,Iconic,508,2,Right
S19,P041,Iconic,509,2,Right
S19,P041,Iconic,510,2,Right
S19,P041,Iconic,511,2,Right
S19,P041,Iconic,512,2,Right
S19,P041,Iconic,513,2,Right
S19,P041,Iconic,514,2,Right
S19,P041,Iconic,515,2,Right
S19,P041,Iconic,516,2,Right
S19,P041,Iconic,517,2,Right
S19,P041,Iconic,518,2,Right
S19,P041,Iconic,519,2,Right
S19,P041,Iconic,520,2,Right
S19,P041,Iconic,521,2,Right
S19,P041,Agestural,522,0,Right
S19,P041,Agestural,523,0,Right
S19,P041,Agestural,524,0,Right
S19,P041,Agestural,525,0,Right
S19,P041,Agestural,526,0,Right
S19,P041,Agestural,527,0,Right
S19,P041,Agestural,528,0,Right
S19,P041,Agestural,529,0,Right
S19,P041,Agestural,530,0,Right
S19,P041,Agestural,531,0,Right
S19,P041,Agestural,532,0,Right
S19,P041,Agestural,533,0,Right
S19,P041,Agestural,534,0,Right
S19,P041,Agestural,535,0,Right
S19,P041,Agestural,536,0,Right
S19,P041,Agestural,537,0,Right
S19,P041,Agestural,538,0,Right
S19,P041,Agestural,539,0,Right
S19,P041,Beat,540,1,Right
S19,P041,Beat,541,1,Right
S19,P041,Beat,542,1,Right
S19,P041,Beat,543,1,Right
S19,P041,Beat,544,1,Right
S19,P041,Beat,545,1,Right
S19,P041,Beat,546,1,Right
S19,P041,Beat,547,1,Right
S19,P041,Beat,548,1,Right
S19,P041,Beat,549,1,Right
S19,P041,Beat,550,1,Right
S19,P041,Beat,551,1,Right
S19,P041,Beat,552,1,Right
S19,P041,Beat,553,1,Right
S19,P041,Beat,554,1,Right
S19,P041,Beat,555,1,Right
S19,P041,Beat,556,1,Right
S19,P041,Beat,557,1,Right
S19,P041,Beat,558,1,Right
S19,P041,Beat,559,1,Right
S19,P041,Beat,560,1,Right
S19,P041,Agestural,561,0,Right
S19,P041,Agestural,562,0,Right
S19,P041,Agestural,563,0,Right
S19,P041,Agestural,564,0,Right
S19,P041,Agestural,565,0,Right
S19,P041,Agestural,566,0,Right
S19,P041,Agestural,567,0,Right
S19,P041,Agestural,568,0,Right
S19,P041,Agestural,569,0,Right
S19,P041,Agestural,570,0,Right
S19,P041,Agestural,571,0,Right
S19,P041,Agestural,572,0,Right
S19,P041,Agestural,573,0,Right
S19,P041,Agestural,574,0,Right
S19,P041,Agestural,575,0,Right
S19,P041,Agestural,576,0,Right
S19,P041,Agestural,577,0,Right
S19,P041,Agestural,578,0,Right
S19,P041,Agestural,579,0,Right
S19,P041,Agestural,580,0,Right
S19,P041,Agestural,581,0,Right
S19,P041,Agestural,582,0,Right
S19,P041,Agestural,583,0,Right
S19,P041,Agestural,584,0,Right
S19,P041,Agestural,585,0,Right
S19,P041,Agestural,586,0,Right
S19,P041,Agestural,587,0,Right
S19,P041,Agestural,588,0,Right
S19,P041,Agestural,589,0,Right
S19,P041,Agestural,590,0,Right
S19,P041,Agestural,591,0,Right
S19,P041,Agestural,592,0,Right
S19,P041,Agestural,593,0,Right
S19,P041,Agestural,594,0,Right
S19,P041,Agestural,595,0,Right
S19,P041,Agestural,596,0,Right
S19,P041,Miscellaneous,597,5,Right
S19,P041,Miscellaneous,598,5,Right
S19,P041,Miscellaneous,599,5,Right
S19,P041,Miscellaneous,600,5,Right
S19,P041,Miscellaneous,601,5,Right
S19,P041,Miscellaneous,602,5,Right
S19,P041,Miscellaneous,603,5,Right
S19,P041,Miscellaneous,604,5,Right
S19,P041,Miscellaneous,605,5,Right
S19,P041,Miscellaneous,606,5,Right
S19,P041,Miscellaneous,607,5,Right
S19,P041,Miscellaneous,608,5,Right
S19,P041,Miscellaneous,609,5,Right
S19,P041,Miscellaneous,610,5,Right
S19,P041,Miscellaneous,611,5,Right
S19,P041,Miscellaneous,612,5,Right
S19,P041,Miscellaneous,613,5,Right
S19,P041,Miscellaneous,614,5,Right
S19,P041,Miscellaneous,615,5,Right
S19,P041,Agestural,616,0,Right
S19,P041,Agestural,617,0,Right
S19,P041,Agestural,618,0,Right
S19,P041,Agestural,619,0,Right
S19,P041,Agestural,620,0,Right
S19,P041,Agestural,621,0,Right
S19,P041,Agestural,622,0,Right
S19,P041,Agestural,623,0,Right
S19,P041,Agestural,624,0,Right
S19,P041,Agestural,625,0,Right
S19,P041,Agestural,626,0,Right
S19,P041,Miscellaneous,627,5,Right
S19,P041,Miscellaneous,628,5,Right
S19,P041,Miscellaneous,629,5,Right
S19,P041,Miscellaneous,630,5,Right
S19,P041,Miscellaneous,631,5,Right
S19,P041,Miscellaneous,632,5,Right
S19,P041,Miscellaneous,633,5,Right
S19,P041,Miscellaneous,634,5,Right
S19,P041,Miscellaneous,635,5,Right
S19,P041,Miscellaneous,636,5,Right
S19,P041,Miscellaneous,637,5,Right
S19,P041,Miscellaneous,638,5,Right
S19,P041,Miscellaneous,639,5,Right
S19,P041,Miscellaneous,640,5,Right
S19,P041,Miscellaneous,641,5,Right
S19,P041,Miscellaneous,642,5,Right
S19,P041,Miscellaneous,643,5,Right
S19,P041,Miscellaneous,644,5,Right
S19,P041,Miscellaneous,645,5,Right
S19,P041,Miscellaneous,646,5,Right
S19,P041,Miscellaneous,647,5,Right
S19,P041,Miscellaneous,648,5,Right
S19,P041,Miscellaneous,649,5,Right
S19,P041,Miscellaneous,650,5,Right
S19,P041,Miscellaneous,651,5,Right
S19,P041,Miscellaneous,652,5,Right
S19,P041,Miscellaneous,653,5,Right
S19,P041,Miscellaneous,654,5,Right
S19,P041,Miscellaneous,655,5,Right
S19,P041,Miscellaneous,656,5,Right
S19,P041,Miscellaneous,657,5,Right
S19,P041,Miscellaneous,658,5,Right
S19,P041,Miscellaneous,659,5,Right
S19,P041,Miscellaneous,660,5,Right
S19,P041,Miscellaneous,661,5,Right
S19,P041,Miscellaneous,662,5,Right
S19,P041,Miscellaneous,663,5,Right
S19,P041,Miscellaneous,664,5,Right
S19,P041,Miscellaneous,665,5,Right
S19,P041,Miscellaneous,666,5,Right
S19,P041,Agestural,667,0,Right
S19,P041,Iconic,668,2,Right
S19,P041,Iconic,669,2,Right
S19,P041,Iconic,670,2,Right
S19,P041,Iconic,671,2,Right
S19,P041,Iconic,672,2,Right
S19,P041,Iconic,673,2,Right
S19,P041,Iconic,674,2,Right
S19,P041,Iconic,675,2,Right
S19,P041,Iconic,676,2,Right
S19,P041,Iconic,677,2,Right
S19,P041,Iconic,678,2,Right
S19,P041,Iconic,679,2,Right
S19,P041,Iconic,680,2,Right
S19,P041,Iconic,681,2,Right
S19,P041,Iconic,682,2,Right
S19,P041,Iconic,683,2,Right
S19,P041,Iconic,684,2,Right
S19,P041,Iconic,685,2,Right
S19,P041,Iconic,686,2,Right
S19,P041,Iconic,687,2,Right
S19,P041,Iconic,688,2,Right
S19,P041,Iconic,689,2,Right
S19,P041,Iconic,690,2,Right
S19,P041,Iconic,691,2,Right
S19,P041,Iconic,692,2,Right
S19,P041,Iconic,693,2,Right
S19,P041,Agestural,694,0,Right
S19,P041,Agestural,695,0,Right
S19,P041,Agestural,696,0,Right
S19,P041,Agestural,697,0,Right
S19,P041,Agestural,698,0,Right
S19,P041,Agestural,699,0,Right
S19,P041,Agestural,700,0,Right
S19,P041,Agestural,701,0,Right
S19,P041,Agestural,702,0,Right
S19,P041,Agestural,703,0,Right
S19,P041,Agestural,704,0,Right
S19,P041,Agestural,705,0,Right
S19,P041,Agestural,706,0,Right
S19,P041,Agestural,707,0,Right
S19,P041,Agestural,708,0,Right
S19,P041,Agestural,709,0,Right
S19,P041,Agestural,710,0,Right
S19,P041,Agestural,711,0,Right
S19,P041,Agestural,712,0,Right
S19,P041,Agestural,713,0,Right
S19,P041,Agestural,714,0,Right
S19,P041,Agestural,715,0,Right
S19,P041,Agestural,716,0,Right
S19,P041,Agestural,717,0,Right
S19,P041,Agestural,718,0,Right
S19,P041,Agestural,719,0,Right
S19,P041,Agestural,720,0,Right
S19,P041,Agestural,721,0,Right
S19,P041,Agestural,722,0,Right
S19,P041,Agestural,723,0,Right
S19,P041,Agestural,724,0,Right
S19,P041,Agestural,725,0,Right
S19,P041,Agestural,726,0,Right
S19,P041,Agestural,727,0,Right
S19,P041,Agestural,728,0,Right
S19,P041,Agestural,729,0,Right
S19,P041,Agestural,730,0,Right
S19,P041,Agestural,731,0,Right
S19,P041,Agestural,732,0,Right
S19,P041,Agestural,733,0,Right
S19,P041,Agestural,734,0,Right
S19,P041,Agestural,735,0,Right
S19,P041,Agestural,736,0,Right
S19,P041,Agestural,737,0,Right
S19,P041,Agestural,738,0,Right
S19,P041,Iconic,739,2,Right
S19,P041,Iconic,740,2,Right
S19,P041,Iconic,741,2,Right
S19,P041,Iconic,742,2,Right
S19,P041,Iconic,743,2,Right
S19,P041,Iconic,744,2,Right
S19,P041,Iconic,745,2,Right
S19,P041,Iconic,746,2,Right
S19,P041,Iconic,747,2,Right
S19,P041,Iconic,748,2,Right
S19,P041,Iconic,749,2,Right
S19,P041,Iconic,750,2,Right
S19,P041,Iconic,751,2,Right
S19,P041,Iconic,752,2,Right
S19,P041,Iconic,753,2,Right
S19,P041,Iconic,754,2,Right
S19,P041,Iconic,755,2,Right
S19,P041,Iconic,756,2,Right
S19,P041,Iconic,757,2,Right
S19,P041,Iconic,758,2,Right
S19,P041,Iconic,759,2,Right
S19,P041,Iconic,760,2,Right
S19,P041,Iconic,761,2,Right
S19,P041,Iconic,762,2,Right
S19,P041,Iconic,763,2,Right
S19,P041,Iconic,764,2,Right
S19,P041,Iconic,765,2,Right
