Session,Frame,RightPlayerME,RightID,LeftPlayerME,LeftID,MinMaxLeftME,MinMaxRightME,ZscoreLeftME,ZscoreRightME
S03,1,0,P008,0,P009,0.0,0.0,-0.2819827727441622,-0.2819827727441622
S03,2,3543,P008,499,P009,0.024026192883624634,0.13900659133709983,0.03708552648000646,1.9834660932903658
S03,3,4496,P008,510,P009,0.024555828398093314,0.17639673571876963,0.04411909620238292,2.5928289974198906
S03,4,6141,P008,548,P009,0.026385478357166932,0.24093691148775898,0.06841688251604706,3.6446673786298254
S03,5,4796,P008,504,P009,0.024266936299292215,0.18816698053986192,0.040282603626541215,2.7846536262119757
S03,6,6769,P008,395,P009,0.01901872983773894,0.26557595731324546,-0.02941367816791647,4.046220268234591
S03,7,1812,P008,148,P009,0.007126005103760413,0.07109227871939737,-0.1873492892067334,0.8766379851600333
S03,8,1918,P008,59,P009,0.002840772304877462,0.07525109855618331,-0.24425726241505208,0.9444160206665702
S03,9,1519,P008,16,P009,0.0007703789301362608,0.059596672944130576,-0.271752125875251,0.6892892643730967
S03,10,910,P008,11,P009,0.0005296355144686793,0.03570307595731325,-0.2749492030217857,0.2998852679251634
S03,11,685,P008,10,P009,0.000481486831335163,0.02687539234149404,-0.27558861845109267,0.15601679633109938
S03,12,1153,P008,3,P009,0.0001444460494005489,0.04523697426239799,-0.28006452645624136,0.45526321724675256
S03,13,1196,P008,0,P009,0.0,0.046924042686754555,-0.2819827727441622,0.4827580807069515
S03,14,932,P008,0,P009,0.0,0.036566227244193346,-0.2819827727441622,0.31395240736991636
S03,15,352,P008,0,P009,0.0,0.013810420590081609,-0.2819827727441622,-0.05690854162811537
S03,16,590,P008,0,P009,0.0,0.02314814814814815,-0.2819827727441622,0.09527233054693902
S03,17,901,P008,0,P009,0.0,0.03534996861268048,-0.2819827727441622,0.29413052906140086
S03,18,894,P008,0,P009,0.0,0.035075329566854996,-0.2819827727441622,0.28965462105625217
S03,19,454,P008,0,P009,0.0,0.017812303829252984,-0.2819827727441622,0.008311832161193652
S03,20,326,P008,0,P009,0.0,0.012790332705586945,-0.2819827727441622,-0.0735333427900961
S03,21,513,P008,0,P009,0.0,0.0201271186440678,-0.2819827727441622,0.04603734249030377
S03,22,417,P008,0,P009,0.0,0.016360640301318268,-0.2819827727441622,-0.015346538723163543
S03,23,200,P008,0,P009,0.0,0.007846829880728186,-0.2819827727441622,-0.15409968688277195
S03,24,121,P008,0,P009,0.0,0.0047473320778405525,-0.2819827727441622,-0.2046135057980211
S03,25,449,P008,0,P009,0.0,0.017616133082234777,-0.2819827727441622,0.005114755014658896
S03,26,501,P008,1,P009,4.81486831335163e-05,0.019656308851224106,-0.28134335731485527,0.03836435733862036
S03,27,211,P008,5,P009,0.0002407434156675815,0.008278405524168237,-0.27878569559762745,-0.1470661171603955
S03,28,420,P008,7,P009,0.0003370407819346141,0.016478342749529192,-0.27750686473901354,-0.013428292435242689
S03,29,547,P008,6,P009,0.0002888920988010978,0.02146107972379159,-0.2781462801683205,0.06777746708674011
S03,30,572,P008,7,P009,0.0003370407819346141,0.022441933458882613,-0.27750686473901354,0.0837628528194139
S03,31,538,P008,3,P009,0.0001444460494005489,0.02110797237915882,-0.28006452645624136,0.06202272822297755
S03,32,204,P008,0,P009,0.0,0.00800376647834275,-0.2819827727441622,-0.15154202516554416
S03,33,13,P008,0,P009,0.0,0.0005100439422473321,-0.2819827727441622,-0.27367037216317186
S03,34,186,P008,1,P009,4.81486831335163e-05,0.0072975517890772135,-0.28134335731485527,-0.16305150289306927
S03,35,350,P008,46,P009,0.00221483942414175,0.013731952291274326,-0.25256966299604244,-0.058187372486729276
S03,36,426,P008,184,P009,0.008859357696567,0.016713747645951037,-0.16433033375168318,-0.009591799859400982
S03,37,272,P008,804,P009,0.03871154123934711,0.010671688637790333,0.23210723241862657,-0.10806177597267147
S03,38,8,P008,1361,P009,0.06553035774471569,0.00031387319522912746,0.5882616265425984,-0.2768674493097066
S03,39,144,P008,1641,P009,0.07901198902210026,0.005649717514124294,0.7672979467485447,-0.18990695092396123
S03,40,259,P008,1487,P009,0.07159709181953874,0.010161644695543,0.6688279706352742,-0.11637417655366183
S03,41,34,P008,804,P009,0.03871154123934711,0.0013339610797237916,0.23210723241862657,-0.26024264814772585
S03,42,96,P008,142,P009,0.006837113004959315,0.0037664783427495295,-0.19118578178257514,-0.2205988915306949
S03,43,315,P008,45,P009,0.0021666907410082337,0.012358757062146893,-0.2532090784253494,-0.08056691251247257
S03,44,230,P008,711,P009,0.03423371370793009,0.009023854362837414,0.1726415974930801,-0.13491722400356343
S03,45,0,P008,1736,P009,0.0835861139197843,0.0,0.828042412532705,-0.2819827727441622
S03,46,45,P008,2260,P009,0.10881602388174684,0.001765536723163842,1.1630960974895475,-0.2532090784253494
S03,47,137,P008,2310,P009,0.11122345803842265,0.005375078468298808,1.1950668689548951,-0.1943828589291099
S03,48,207,P008,2117,P009,0.101930762193654,0.008121468926553672,1.0716596910986536,-0.1496237788776233
S03,49,392,P008,1447,P009,0.06967114449419809,0.015379786566227245,0.6432513534629962,-0.03133192445583732
S03,50,371,P008,690,P009,0.03322259136212625,0.014555869428750786,0.15921387347763413,-0.044759648471283296
S03,51,222,P008,206,P009,0.009918628725504358,0.008709981167608287,-0.15026319430693025,-0.14003254743801904
S03,52,34,P008,41,P009,0.0019740960084741683,0.0013339610797237916,-0.2557667401425772,-0.26024264814772585
S03,53,70,P008,69,P009,0.0033222591362126247,0.002746390458254865,-0.23786310812198258,-0.23722369269267563
S03,54,244,P008,260,P009,0.012518657614714239,0.009573132454488388,-0.11573476112435488,-0.1259654079932661
S03,55,374,P008,562,P009,0.02705955992103616,0.014673571876961708,0.07736869852634438,-0.042841402183362444
S03,56,278,P008,649,P009,0.03124849535365208,0.01090709353421218,0.13299784087604913,-0.10422528339682977
S03,57,74,P008,596,P009,0.028696615147575717,0.002903327055869429,0.09910882312278073,-0.2346660309754478
S03,58,5,P008,416,P009,0.020029852183542782,0.00019617074701820466,-0.015985954152470495,-0.27878569559762745
S03,59,82,P008,372,P009,0.017911310125668062,0.0032172002510985564,-0.04412023304197635,-0.22955070754099222
S03,60,160,P008,269,P009,0.012951995762915886,0.006277463904582549,-0.10998002226059232,-0.17967630405505
S03,61,98,P008,55,P009,0.0026481775723433965,0.0038449466415568113,-0.24681492413227987,-0.21932006067208099
S03,62,22,P008,1,P009,4.81486831335163e-05,0.0008631512868801006,-0.28134335731485527,-0.26791563329940926
S03,63,0,P008,33,P009,0.001588906543406038,0.0,-0.2608820635770328,-0.2819827727441622
S03,64,0,P008,3,P009,0.0001444460494005489,0.0,-0.28006452645624136,-0.2819827727441622
S03,65,10,P008,6,P009,0.0002888920988010978,0.0003923414940364093,-0.2781462801683205,-0.27558861845109267
S03,66,14,P008,13,P009,0.000625932880735712,0.0005492780916509731,-0.27367037216317186,-0.2730309567338649
S03,67,4,P008,13,P009,0.000625932880735712,0.00015693659761456373,-0.27367037216317186,-0.2794251110269344
S03,68,94,P008,5,P009,0.0002407434156675815,0.0036880100439422477,-0.27878569559762745,-0.22187772238930878
S03,69,161,P008,7,P009,0.0003370407819346141,0.0063166980539861904,-0.27750686473901354,-0.17903688862574305
S03,70,236,P008,0,P009,0.0,0.00925925925925926,-0.2819827727441622,-0.13108073142772173
S03,71,262,P008,0,P009,0.0,0.010279347143753925,-0.2819827727441622,-0.11445593026574098
S03,72,139,P008,0,P009,0.0,0.00545354676710609,-0.2819827727441622,-0.19310402807049598
S03,73,162,P008,0,P009,0.0,0.006355932203389831,-0.2819827727441622,-0.17839747319643612
