Session,Frame,LeftPlayerME,LeftID,RightPlayerME,RightID,MinMaxLeftME,MinMaxRightME,ZscoreLeftME,ZscoreRightME
S11,1,0,P024,0,P025,0.0,0.0,-0.3155492148856787,-0.3155492148856787
S11,2,8588,P024,650,P025,0.37521845508563434,0.054562242927893904,5.555567033456304,0.12881799068282254
S11,3,6067,P024,304,P025,0.2650734009087731,0.025518341307814992,3.83210591770524,-0.10772209105056428
S11,4,8777,P024,467,P025,0.3834760573226144,0.03920087299588685,5.684775343998529,0.003711531268921418
S11,5,9771,P024,16,P025,0.4269049283467319,0.0013430705951481576,6.364315347590976,-0.30461094521014637
S11,6,9177,P024,25,P025,0.40095246417336594,0.002098547804918996,5.958232085886838,-0.29845816851765944
S11,7,14962,P024,566,P025,0.6537049982523593,0.04751112230336607,9.9131002154465,0.07139207488627776
S11,8,11317,P024,255,P025,0.49445124082488634,0.02140518761017376,7.421225654989288,-0.14122054193188205
S11,9,14175,P024,283,P025,0.6193201677735057,0.023755561151683036,9.375074075781253,-0.12207856999970047
S11,10,15048,P024,0,P025,0.6574624257252708,0.0,9.971893414952486,-0.3155492148856787
S11,11,13997,P024,52,P025,0.6115431667249213,0.0043649794342315125,9.253385825640954,-0.2799998384401986
S11,12,21814,P024,144,P025,0.9530758476057322,0.012087635356333419,14.597414203993221,-0.21710478780588766
S11,13,16633,P024,46,P025,0.7267126878713736,0.003861327961050953,11.055465754684908,-0.2841016895685232
S11,14,19779,P024,20,P025,0.864164627752534,0.001678838243935197,13.206203029636452,-0.30187637779126325
S11,15,19955,P024,88,P025,0.8718542467668646,0.007386888273314867,13.326523996067309,-0.25538873167025083
S11,16,17084,P024,36,P025,0.7464173365955958,0.0030219088390833547,11.363788231163975,-0.29093810811573095
S11,17,22888,P024,70,P025,0.9999999999999999,0.005875933853773189,15.33164555596333,-0.2676942850552247
S11,18,15515,P024,18,P025,0.6778661307235232,0.0015109544195416773,10.291154161107086,-0.3032436615007048
S11,19,15664,P024,18,P025,0.6843760922754282,0.0015109544195416773,10.393016797460481,-0.3032436615007048
S11,20,11753,P024,100,P025,0.5135005242922055,0.008394191219675984,7.7192935036475445,-0.24718502941360157
S11,21,5362,P024,0,P025,0.23427123383432363,0.0,3.350138410127096,-0.3155492148856787
S11,22,13036,P024,4,P025,0.5695560992659908,0.0003357676487870394,8.596406003254295,-0.3128146474667956
S11,23,14106,P024,0,P025,0.6163054875917511,0.0,9.327902787805519,-0.3155492148856787
S11,24,18076,P024,0,P025,0.7897588255854596,0.0,12.04196095104698,-0.3155492148856787
S11,25,18448,P024,21,P025,0.8060118839566585,0.0017627801561319568,12.296275721003106,-0.3011927359365425
S11,26,15124,P024,3,P025,0.6607829430269136,0.00025182573659027956,10.023850195911264,-0.3134982893215164
S11,27,21619,P024,24,P025,0.9445560992659908,0.0020146058927222365,14.46410404232267,-0.2991418103723802
S11,28,15256,P024,0,P025,0.6665501572876616,0.0,10.114090920734405,-0.3155492148856787
S11,29,17349,P024,0,P025,0.7579954561342187,0.0,11.544953322664979,-0.3155492148856787
S11,30,17435,P024,2,P025,0.7617528836071303,0.0001678838243935197,11.603746522170965,-0.31418193117623716
S11,31,14472,P024,19,P025,0.6322963998601887,0.001594896331738437,9.578115706633321,-0.30256001964598406
S11,32,20965,P024,17,P025,0.9159821740650121,0.0014270125073449175,14.017002269335286,-0.30392730335542556
S11,33,15870,P024,0,P025,0.6933764418035652,0.0,10.53384701953296,-0.3155492148856787
S11,34,17119,P024,0,P025,0.7479465221950367,0.0,11.387715696079201,-0.3155492148856787
S11,35,14906,P024,11,P025,0.651258301293254,0.0009233610341643583,9.874816271582135,-0.30802915448375023
S11,36,10833,P024,0,P025,0.4733047885354771,0.0,7.090342997304435,-0.3155492148856787
S11,37,13738,P024,0,P025,0.6002271932890597,0.0,9.076322585268276,-0.3155492148856787
S11,38,6143,P024,0,P025,0.2683939182104159,0.0,3.8840626986640183,-0.3155492148856787
S11,39,5464,P024,0,P025,0.23872771758126526,0.0,3.419869879308615,-0.3155492148856787
S11,40,3799,P024,10,P025,0.16598217406501223,0.0008394191219675984,2.281606191198531,-0.308712796338471
S11,41,2183,P024,0,P025,0.09537749038797623,0.0,1.1768409539697646,-0.3155492148856787
S11,42,5267,P024,14,P025,0.23012058720727016,0.0011751867707546378,3.285192433928623,-0.3059782289195879
S11,43,1059,P024,0,P025,0.046268787137364556,0.0,0.4084275092636179,-0.3155492148856787
S11,44,325,P024,0,P025,0.01419958056623558,0.0,-0.09336561210142807,-0.3155492148856787
S11,45,958,P024,0,P025,0.04185599440754981,0.0,0.33937968193682005,-0.3155492148856787
S11,46,732,P024,0,P025,0.03198182453687522,0.0,0.18487662276992575,-0.3155492148856787
S11,47,2213,P024,0,P025,0.09668822090178258,0.0,1.1973502096113877,-0.3155492148856787
S11,48,4020,P024,0,P025,0.1756378888500524,0.0,2.432691041091821,-0.3155492148856787
