Session,Frame,RightPlayerME,RightID,LeftPlayerME,LeftID,MinMaxLeftME,MinMaxRightME,ZscoreLeftME,ZscoreRightME
S08,1,19114,P018,949,P019,0.0483492969227634,0.3279601066914067,-0.0098237416475124,8.045935395480154
S08,2,38,P018,872,P019,0.0444263297330344,0.3381267153736132,-0.0439714682403464,-0.4138312601679254
S08,3,0,P018,890,P019,0.0453433869981658,0.3111832695504272,-0.0359888828030605,-0.4306833849799734
S08,4,0,P018,973,P019,0.0495720399429386,0.3099462677335807,0.000819705602202,-0.4306833849799734
S08,5,0,P018,1075,P019,0.0547686977786835,0.3059260118288299,0.0460543564134887,-0.4306833849799734
S08,6,0,P018,966,P019,0.0492154065620542,0.3039158838764544,-0.0022846331789646,-0.4306833849799734
S08,7,0,P018,1101,P019,0.05609333605054,0.2689319262437666,0.0575847576006794,-0.4306833849799734
S08,8,0,P018,1122,P019,0.0571632361931934,0.2508794309791642,0.0668977739441796,-0.4306833849799734
S08,9,0,P018,1119,P019,0.0570103933156714,0.1897638099655959,0.0655673430379653,-0.4306833849799734
S08,10,0,P018,1050,P019,0.0534950071326676,0.14310564768642,0.0349674321950361,-0.4306833849799734
S08,11,0,P018,989,P019,0.0503872019563888,0.0877498163825428,0.0079153371020117,-0.4306833849799734
S08,12,7,P018,806,P019,0.0410637864275524,0.0834589663303568,-0.0732409481770613,-0.4275790461988067
S08,13,0,P018,546,P019,0.0278174037089871,0.0552785186903243,-0.1885449600489684,-0.4306833849799734
S08,14,0,P018,245,P019,0.0124821683309557,0.0622753102168618,-0.3220315276391378,-0.4306833849799734
S08,15,0,P018,55,P019,0.0028021194212349,0.065638408906413,-0.4062921516993776,-0.4306833849799734
S08,16,0,P018,1,P019,5.0947625840635824e-05,0.0673392864045769,-0.4302399080112353,-0.4306833849799734
S08,17,0,P018,49,P019,0.0024964336661911,0.0437975955777185,-0.4089530135118063,-0.4306833849799734
S08,18,0,P018,59,P019,0.0030059099245975,0.0297653562178669,-0.4045182438244252,-0.4306833849799734
S08,19,0,P018,34,P019,0.0017322192785816,0.0375352738799335,-0.4156051680428779,-0.4306833849799734
S08,20,0,P018,34,P019,0.0017322192785816,0.0315435463295836,-0.4156051680428779,-0.4306833849799734
S08,21,0,P018,35,P019,0.0017831669044222,0.0400092775136263,-0.4151616910741397,-0.4306833849799734
S08,22,0,P018,49,P019,0.0024964336661911,0.0874792222351076,-0.4089530135118063,-0.4306833849799734
S08,23,0,P018,45,P019,0.0022926431628286,0.1453863697862306,-0.4107269213867587,-0.4306833849799734
S08,24,0,P018,71,P019,0.0036172814346851,0.1699331245892767,-0.399196520199568,-0.4306833849799734
S08,25,0,P018,151,P019,0.007693091501936,0.1534655379025088,-0.3637183627005196,-0.4306833849799734
S08,26,8,P018,212,P019,0.0108008966782147,0.1538907572770497,-0.3366662676074953,-0.4271355692300685
