Session,Frame,LeftPlayerME,LeftID,RightPlayerME,RightID,MinMaxLeftME,MinMaxRightME,ZscoreLeftME,ZscoreRightME
S23,1,0,P048,0,P049,0.0,0.000107550010755,-0.3678833253374729,-0.3678833253374729
S23,2,5075,P048,7625,P049,0.1910768072289156,0.0,3.6360357070435625,5.6478570927719645
S23,3,5990,P048,5640,P049,0.2255271084337349,0.0,4.357924557216695,4.081792210155934
S23,4,6645,P048,5021,P049,0.2501882530120482,0.0,4.874686521001833,3.5934324306399024
S23,5,6645,P048,2158,P049,0.2501882530120482,0.0,4.874686521001833,1.334669831682877
S23,6,6606,P048,1686,P049,0.2487198795180723,0.0,4.843917488043634,0.9622856379323648
S23,7,6153,P048,1956,P049,0.231664156626506,0.00043020004302,4.486523335990706,1.175302019950666
S23,8,5899,P048,1397,P049,0.2221009036144578,0.0,4.286130146980897,0.7342792142164791
S23,9,5474,P048,409,P049,0.2060993975903614,0.0,3.95082658269283,-0.0452029540578978
S23,10,4884,P048,351,P049,0.1838855421686747,0.0,3.48534634050469,-0.0909620287136811
S23,11,4326,P048,299,P049,0.1628765060240964,0.006130350613035,3.0451124843335338,-0.1319874059912799
S23,12,3976,P048,215,P049,0.1496987951807229,0.007205850720585,2.7689801372727727,-0.1982591692858625
S23,13,3616,P048,100,P049,0.136144578313253,0.000967950096795,2.484958294581704,-0.2889883690343983
S23,14,3272,P048,177,P049,0.1231927710843373,0.007636050763605,2.2135596448991275,-0.2282392526810309
S23,15,3157,P048,486,P049,0.1188629518072289,0.009787050978705,2.122830445150592,0.0155461622954695
S23,16,2857,P048,941,P049,0.1075677710843373,0.0043020004302,1.886145576241368,0.3745182134744589
S23,17,2527,P048,1708,P049,0.0951430722891566,0.0112927511292751,1.6257922204412218,0.979642528319041
S23,18,2436,P048,2066,P049,0.0917168674698795,0.001613250161325,1.5539978102054242,1.262086471884048
S23,19,2473,P048,2048,P049,0.0931099397590361,0.00387180038718,1.5831889440375615,1.2478853797494946
S23,20,2467,P048,2093,P049,0.0928840361445783,0.0151645515164551,1.578455246659377,1.2833881100858782
S23,21,2341,P048,2218,P049,0.0881400602409638,0.0135513013551301,1.4790476017175032,1.3820068054647214
S23,22,2327,P048,2428,P049,0.0876129518072289,0.0157023015702301,1.4680023078350728,1.5476862137011782
S23,23,2258,P048,2693,P049,0.0850150602409638,0.0220477522047752,1.4135647879859512,1.7567578479043258
S23,24,2270,P048,2511,P049,0.0854668674698795,0.007420950742095,1.4230321827423202,1.61316902743273
S23,25,2427,P048,2378,P049,0.0913780120481927,0.00193590019359,1.546897264138147,1.5082387355496407
S23,26,2735,P048,2430,P049,0.1029743975903614,0.00623790062379,1.789893729551617,1.5492641128272395
S23,27,3047,P048,2066,P049,0.1147213855421686,0.00946440094644,2.03604599321721,1.262086471884048
S23,28,3290,P048,1115,P049,0.1238704819277108,0.00881910088191,2.227760737033681,0.5117954374418088
S23,29,3825,P048,592,P049,0.1440135542168674,0.00924930092493,2.6498487532551303,0.0991748159767286
S23,30,4557,P048,814,P049,0.1715737951807229,0.00924930092493,3.227359833393636,0.2743216189695542
S23,31,4731,P048,1374,P049,0.178125,0.006130350613035,3.364637057360986,0.7161333742667719
S23,32,3980,P048,1850,P049,0.1498493975903614,0.00559260055926,2.772135935524896,1.091673366269407
S23,33,3264,P048,1812,P049,0.1228915662650602,0.0197892019789201,2.2072480483948818,1.0616932828742387
S23,34,2739,P048,1783,P049,0.103125,0.0229081522908152,1.7930495278037402,1.0388137455463469
S23,35,2972,P048,1555,P049,0.1118975903614458,0.0100021510002151,1.976874775989904,0.8589332451753369
S23,36,3296,P048,961,P049,0.1240963855421686,0.0187137018713701,2.2324944344118656,0.3902972047350739
S23,37,3753,P048,676,P049,0.1413027108433735,0.0212949021294902,2.5930443847169165,0.1654465792713113
S23,38,4412,P048,678,P049,0.1661144578313253,0.0131211013121101,3.112962146754178,0.1670244783973728
S23,39,5079,P048,557,P049,0.1912274096385542,0.0130135513013551,3.6391915052956856,0.0715615812706525
S23,40,5662,P048,458,P049,0.2131777108433735,0.0522693052269305,4.09914910054261,-0.0065444254693912
S23,41,5871,P048,529,P049,0.2210466867469879,0.0952893095289309,4.2640395592160365,0.0494709935057916
S23,42,5878,P048,537,P049,0.2213102409638554,0.0654979565497956,4.269562206157252,0.0557825900100376
S23,43,5587,P048,523,P049,0.2103539156626506,0.0130135513013551,4.039977883315305,0.0447372961276071
S23,44,5253,P048,644,P049,0.1977786144578313,0.0456012045601204,3.7764687292630352,0.1402001932543274
S23,45,4844,P048,577,P049,0.1823795180722891,0.0789417078941707,3.45378835798346,0.0873405725312674
S23,46,4424,P048,523,P049,0.1665662650602409,0.0548505054850505,3.122429541510547,0.0447372961276071
S23,47,3916,P048,471,P049,0.1474397590361446,0.0173155517315551,2.721643163490928,0.0037119188500083
S23,48,3369,P048,460,P049,0.1268448795180723,0.0244138524413852,2.29008775251311,-0.0049665263433298
S23,49,2629,P048,403,P049,0.0989834337349397,0.0692622069262206,1.706265075870358,-0.0499366514360823
S23,50,1839,P048,531,P049,0.0692394578313253,0.0761454076145407,1.0829949210760688,0.0510488926318531
S23,51,1982,P048,694,P049,0.0746234939759036,0.0211873521187352,1.1958147085894657,0.1796476714058647
S23,52,2327,P048,925,P049,0.0876129518072289,0.0194665519466551,1.4680023078350728,0.361895020465967
S23,53,2727,P048,981,P049,0.1026731927710843,0.100881910088191,1.7835821330473711,0.4060761959956888
S23,54,3570,P048,1075,P049,0.1344126506024096,0.105076360507636,2.4486666146822897,0.4802374549205789
S23,55,4225,P048,1223,P049,0.1590737951807229,0.0434502043450204,2.9654285784674284,0.5970019902491294
S23,56,4349,P048,1364,P049,0.1637424698795181,0.000967950096795,3.063258324283241,0.7082438786364645
S23,57,4385,P048,1363,P049,0.1650978915662651,0.0266724026672402,3.091660508552348,0.7074549290734338
S23,58,4213,P048,1393,P049,0.1586219879518072,0.1280920628092063,2.9559611837110595,0.7311234159643561
S23,59,3710,P048,1238,P049,0.139683734939759,0.1559475155947515,2.5591195535065943,0.6088362336945905
S23,60,3001,P048,1107,P049,0.1129894578313253,0.0742095074209507,1.9997543133177955,0.5054838409375628
S23,61,3072,P048,967,P049,0.1156626506024096,0.0411916541191654,2.0557697322929784,0.3950309021132583
S23,62,2986,P048,664,P049,0.1124246987951807,0.1508926650892665,1.9879200698723345,0.1559791845149423
S23,63,2596,P048,374,P049,0.0977409638554216,0.200365670036567,1.6802297402903434,-0.0728161887639739
S23,64,2484,P048,311,P049,0.0935240963855421,0.1561626156162615,1.5918673892309,-0.1225200112349109
S23,65,2744,P048,313,P049,0.1033132530120482,0.0970101097010109,1.796994275618894,-0.1209421121088494
