Session,Frame,LeftPlayerME,LeftID,RightPlayerME,RightID,MinMaxLeftME,MinMaxRightME,ZscoreLeftME,ZscoreRightME
S22,1,0,P046,0,P047,0.0,0.0002598921447599,-0.3612421244982756,-0.3612421244982756
S22,2,0,P046,3,P047,0.0,0.0011695146514196,-0.3612421244982756,-0.3582441927038983
S22,3,0,P046,0,P047,0.0,0.0,-0.3612421244982756,-0.3612421244982756
S22,4,0,P046,6,P047,0.0,0.0,-0.3612421244982756,-0.355246260909521
S22,5,2,P046,99,P047,0.0002013693113169,0.0,-0.359243503302024,-0.2623103752838257
S22,6,14,P046,253,P047,0.0014095851792186,0.0,-0.3472517761245149,-0.1084165431724593
S22,7,13,P046,297,P047,0.0013089005235602,0.0,-0.3482510867226407,-0.064446876854926
S22,8,3,P046,243,P047,0.0003020539669754,0.0,-0.3582441927038983,-0.1184096491537169
S22,9,2,P046,83,P047,0.0002013693113169,0.0,-0.359243503302024,-0.2782993448538378
S22,10,6,P046,0,P047,0.0006041079339508,0.0,-0.355246260909521,-0.3612421244982756
S22,11,3,P046,0,P047,0.0003020539669754,0.0,-0.3582441927038983,-0.3612421244982756
S22,12,10,P046,0,P047,0.0010068465565847,0.0,-0.351249018517018,-0.3612421244982756
S22,13,33,P046,0,P047,0.0033225936367297,0.0,-0.3282648747601256,-0.3612421244982756
S22,14,90,P046,0,P047,0.0090616190092629,0.0,-0.2713041706669575,-0.3612421244982756
S22,15,242,P046,0,P047,0.0243656866693515,0.0,-0.1194089597518426,-0.3612421244982756
S22,16,308,P046,0,P047,0.0310108739428111,0.0,-0.0534544602755427,-0.3612421244982756
S22,17,469,P046,0,P047,0.047221103503826,0.0,0.1074345460227039,-0.3612421244982756
S22,18,633,P046,0,P047,0.0637333870318163,0.0001949191085699,0.2713214841153278,-0.3612421244982756
S22,19,593,P046,0,P047,0.0597060008054772,0.0,0.2313490601902976,-0.3612421244982756
S22,20,339,P046,0,P047,0.0341320982682239,0.0001299460723799,-0.0224758317336443,-0.3612421244982756
S22,21,122,P046,0,P047,0.0122835279903342,0.0,-0.2393262315269333,-0.3612421244982756
S22,22,104,P046,0,P047,0.0104712041884816,0.0001949191085699,-0.2573138222931969,-0.3612421244982756
S22,23,53,P046,44,P047,0.0053362867498993,0.0,-0.3082786627976105,-0.3172724581807423
S22,24,64,P046,80,P047,0.0064438179621425,0.0005197842895198,-0.2972862462182272,-0.2812972766482151
S22,25,28,P046,213,P047,0.0028191703584373,0.0022740562666493,-0.3332614277507544,-0.1483889670974895
S22,26,34,P046,426,P047,0.0034232782923882,0.020531479436034,-0.3272655641619998,0.0644641903032964
S22,27,43,P046,780,P047,0.0043294401933145,0.0370346306282892,-0.3182717687788681,0.4182201420398139
S22,28,55,P046,1403,P047,0.0055376560612162,0.0450912871158469,-0.306280041601359,1.04079064467216
S22,29,47,P046,1981,P047,0.0047321788159484,0.0421675004872977,-0.314274526386365,1.6183921703888469
S22,30,22,P046,2167,P047,0.0022150624244865,0.0304723539731011,-0.3392572913395089,1.8042639416402373
S22,31,30,P046,2358,P047,0.0030205396697543,0.0161782860113053,-0.3312628065545029,1.9951322658822568
S22,32,24,P046,2190,P047,0.0024164317358034,0.0070170879085179,-0.3372586701432574,1.8272480853971296
S22,33,19,P046,2064,P047,0.001913008457511,0.0070170879085179,-0.3422552231338862,1.7013349500332846
S22,34,37,P046,1926,P047,0.0037253322593636,0.003183678773309,-0.3242676323676226,1.5634300874919302
S22,35,36,P046,1437,P047,0.0036246476037051,0.0014294067961795,-0.3252669429657484,1.0747672050084356
S22,36,41,P046,937,P047,0.0041280708819975,0.0077967643427977,-0.3202703899751196,0.5751119059455576
S22,37,23,P046,699,P047,0.0023157470801449,0.0207263985446039,-0.3382579807413832,0.3372759835916277
S22,38,23,P046,338,P047,0.0023157470801449,0.0292378662854915,-0.3382579807413832,-0.0234751423317701
S22,39,32,P046,87,P047,0.0032219089810712,0.0270937560912221,-0.3292641853582513,-0.2743021024613348
S22,40,22,P046,33,P047,0.0022150624244865,0.0225456435579234,-0.3392572913395089,-0.3282648747601256
S22,41,0,P046,154,P047,0.0,0.0222207783769735,-0.3612421244982756,-0.2073482923869091
S22,42,0,P046,507,P047,0.0,0.0255344032226625,-0.3612421244982756,0.1454083487514826
S22,43,4,P046,1204,P047,0.0004027386226339,0.0280683516340718,-0.3572448821057725,0.8419278356451344
S22,44,13,P046,2062,P047,0.0013089005235602,0.0242349424988629,-0.3482510867226407,1.699336328837033
S22,45,1,P046,2591,P047,0.0001006846556584,0.0098109284646871,-0.3602428139001498,2.2279716352455576
S22,46,10,P046,2659,P047,0.0010068465565847,0.0151387174322656,-0.351249018517018,2.2959247559181093
S22,47,28,P046,2383,P047,0.0028191703584373,0.0211162367617438,-0.3332614277507544,2.020115030835401
S22,48,55,P046,1890,P047,0.0055376560612162,0.0268988369826522,-0.306280041601359,1.527454905959403
S22,49,55,P046,1193,P047,0.0055376560612162,0.0352803586511597,-0.306280041601359,0.8309354190657511
S22,50,29,P046,578,P047,0.0029198550140958,0.0433370151387174,-0.3322621171526286,0.2163594012184113
S22,51,27,P046,332,P047,0.0027184857027788,0.0572412448833734,-0.3342607383488801,-0.0294710059205246
S22,52,49,P046,206,P047,0.0049335481272654,0.0714053667727893,-0.3122759051901135,-0.1553841412843698
S22,53,72,P046,214,P047,0.0072492952074103,0.0710155285556494,-0.2892917614332211,-0.1473896564993638
S22,54,93,P046,138,P047,0.0093636729762384,0.0532778896757845,-0.2683062388725802,-0.2233372619569212
S22,55,128,P046,135,P047,0.0128876359242851,0.0278734325255019,-0.2333303679381788,-0.2263351937512985
S22,56,162,P046,181,P047,0.0163109142166733,0.0111753622246767,-0.1993538076019031,-0.1803669062375137
S22,57,175,P046,160,P047,0.0176198147402335,0.003183678773309,-0.1863627698262683,-0.2013524287981546
S22,58,137,P046,55,P047,0.0137937978252114,0.0016243259047495,-0.224336572555047,-0.306280041601359
S22,59,141,P046,38,P047,0.0141965364478453,0.0001299460723799,-0.220339330162544,-0.3232683217694968
S22,60,115,P046,7,P047,0.0115787354007249,0.0002598921447599,-0.2463214057138136,-0.3542469503113952
S22,61,75,P046,0,P047,0.0075513491743858,0.0001949191085699,-0.2862938296388438,-0.3612421244982756
S22,62,42,P046,0,P047,0.004228755537656,0.0,-0.3192710793769938,-0.3612421244982756
S22,63,2,P046,0,P047,0.0002013693113169,0.0,-0.359243503302024,-0.3612421244982756
S22,64,0,P046,0,P047,0.0,6.497303618998116e-05,-0.3612421244982756,-0.3612421244982756
S22,65,0,P046,0,P047,0.0,0.0,-0.3612421244982756,-0.3612421244982756
