Session,Frame,LeftPlayerME,LeftID,RightPlayerME,RightID,MinMaxLeftME,MinMaxRightME,ZscoreLeftME,ZscoreRightME
S20,1,0,P042,0,P043,0.0,0.0433776749566223,-0.4911250052866933,-0.4911250052866933
S20,2,2618,P042,1051,P043,0.1051574550128534,0.0551553709448446,0.6691512756091551,-0.0253303638728137
S20,3,2678,P042,1804,P043,0.1075674807197943,0.0722961249277038,0.6957427870124213,0.308393104238177
S20,4,2242,P042,3115,P043,0.0900546272493573,0.0837583469162416,0.5025111374820203,0.8894176283995434
S20,5,1736,P042,2794,P043,0.0697300771208226,0.1188285398811714,0.278256057981142,0.7471530423920693
S20,6,1221,P042,711,P043,0.0490440231362467,0.1498501498501498,0.0500122517697738,-0.1760155951579889
S20,7,704,P042,69,P043,0.0282776349614395,0.1980650928019349,-0.1791179381550366,-0.4605447671729372
S20,8,331,P042,263,P043,0.0132953084832904,0.2525895157474104,-0.3444285007120081,-0.3745655469690431
S20,9,257,P042,441,P043,0.01032294344473,0.2992270887007729,-0.3772246981093697,-0.2956773964726867
S20,10,71,P042,668,P043,0.0028518637532133,0.3411851306588148,-0.459658383459495,-0.1950728449969963
S20,11,20,P042,860,P043,0.0008033419023136,0.368052999631947,-0.4822611681522712,-0.1099800085065444
S20,12,17,P042,871,P043,0.0006828406169665,0.3728376886271623,-0.4835907437224346,-0.1051048980826123
S20,13,2,P042,965,P043,8.033419023136246e-05,0.3556443556443556,-0.4902386215732511,-0.0634448635508286
S20,14,2,P042,996,P043,8.033419023136246e-05,0.3317209106682791,-0.4902386215732511,-0.0497059159924744
S20,15,0,P042,966,P043,0.0,0.2784583837215416,-0.4911250052866933,-0.0630016716941075
S20,16,4,P042,1084,P043,0.0001606683804627,0.2168357957831642,-0.4893522378598089,-0.0107050326010173
S20,17,0,P042,1085,P043,0.0,0.148377937851622,-0.4911250052866933,-0.0102618407442962
S20,18,1,P042,1472,P043,4.016709511568123e-05,0.0947473579052526,-0.4906818134299722,0.1612534078067707
S20,19,0,P042,1701,P043,0.0,0.060202954939797,-0.4911250052866933,0.2627443429959034
S20,20,0,P042,1761,P043,0.0,0.0373836689626163,-0.4911250052866933,0.2893358543991696
S20,21,1,P042,832,P043,4.016709511568123e-05,0.0143540669856459,-0.4906818134299722,-0.1223893804947353
S20,22,0,P042,468,P043,0.0,0.0115673799884326,-0.4911250052866933,-0.283711216341217
S20,23,16,P042,33,P043,0.0006426735218508,0.0353330879646669,-0.4840339355791557,-0.4764996740148969
S20,24,61,P042,7,P043,0.0024501928020565,0.0710868079289131,-0.464090302026706,-0.4880226622896456
S20,25,99,P042,28,P043,0.0039765424164524,0.1334455018665545,-0.4472490114713041,-0.4787156332985024
S20,26,85,P042,401,P043,0.0034142030848329,0.1170408538829591,-0.4534536974653995,-0.3134050707415309
S20,27,150,P042,1225,P043,0.0060250642673521,0.0964298859035701,-0.4246462267785278,0.0517850191966582
S20,28,186,P042,1303,P043,0.0074710796915167,0.1135706398864293,-0.4086913199365681,0.0863539840209042
S20,29,187,P042,1587,P043,0.0075112467866323,0.1598401598401598,-0.408248128079847,0.2122204713296976
S20,30,304,P042,530,P043,0.012210796915167,0.1914401388085598,-0.3563946808434779,-0.2562333212245086
S20,31,501,P042,340,P043,0.0201237146529562,0.195961932804038,-0.2690858850694206,-0.3404397740015182
S20,32,668,P042,1446,P043,0.026831619537275,0.1622062148377937,-0.1950728449969963,0.149730419532022
S20,33,790,P042,1803,P043,0.0317320051413881,0.0981124139018875,-0.1410034384770217,0.3079499123814559
S20,34,840,P042,682,P043,0.0337403598971722,0.0659866449340133,-0.1188438456409665,-0.1888681590029008
S20,35,935,P042,189,P043,0.0375562339331619,0.0474788369525211,-0.0767406192524617,-0.4073617443664048
S20,36,1354,P042,169,P043,0.0543862467866323,0.0340711919659288,0.1089567687136805,-0.4162255815008269
S20,37,1695,P042,262,P043,0.0680832262210796,0.0269730269730269,0.2600851918555767,-0.3750087388257642
S20,38,1961,P042,225,P043,0.0787676735218508,0.0145643829854356,0.3779742257433902,-0.3914068375244451
S20,39,2310,P042,76,P043,0.0927859897172236,0.0047321099952678,0.5326481837390553,-0.4574424241758895
S20,40,2008,P042,8,P043,0.0806555269922879,0.0023660549976339,0.3988042430092821,-0.4875794704329245
