Session,Frame,RightPlayerME,RightID,LeftPlayerME,LeftID,MinMaxLeftME,MinMaxRightME,ZscoreLeftME,ZscoreRightME
S03,1,0,P008,0,P009,0.0,0.0711707470182046,-0.2819827727441622,-0.2819827727441622
S03,2,3543,P008,499,P009,0.0240261928836246,0.0878844946641556,0.0370855264800064,1.9834660932903656
S03,3,4496,P008,510,P009,0.0245558283980933,0.0856089139987445,0.0441190962023829,2.5928289974198906
S03,4,6141,P008,548,P009,0.0263854783571669,0.0856873822975518,0.068416882516047,3.644667378629826
S03,5,4796,P008,504,P009,0.0242669362992922,0.0681889516635279,0.0402826036265412,2.784653626211976
S03,6,6769,P008,395,P009,0.0190187298377389,0.0448446327683615,-0.0294136781679164,4.046220268234591
S03,7,1812,P008,148,P009,0.0071260051037604,0.020205586942875,-0.1873492892067334,0.8766379851600333
S03,8,1918,P008,59,P009,0.0028407723048774,0.0029817953546767,-0.244257262415052,0.9444160206665702
S03,9,1519,P008,16,P009,0.0007703789301362,0.0021186440677966,-0.271752125875251,0.6892892643730967
S03,10,910,P008,11,P009,0.0005296355144686,0.0009416195856873,-0.2749492030217857,0.2998852679251634
S03,11,685,P008,10,P009,0.0004814868313351,0.0007454488386691,-0.2755886184510926,0.1560167963310993
S03,12,1153,P008,3,P009,0.0001444460494005,0.0012554927809165,-0.2800645264562413,0.4552632172467525
S03,13,1196,P008,0,P009,0.0,0.000980853735091,-0.2819827727441622,0.4827580807069515
S03,14,932,P008,0,P009,0.0,0.0,-0.2819827727441622,0.3139524073699163
S03,15,352,P008,0,P009,0.0,0.0005100439422473,-0.2819827727441622,-0.0569085416281153
S03,16,590,P008,0,P009,0.0,0.0001177024482109,-0.2819827727441622,0.095272330546939
S03,17,901,P008,0,P009,0.0,0.000980853735091,-0.2819827727441622,0.2941305290614008
S03,18,894,P008,0,P009,0.0,0.0008239171374764,-0.2819827727441622,0.2896546210562521
S03,19,454,P008,0,P009,0.0,3.923414940364093e-05,-0.2819827727441622,0.0083118321611936
S03,20,326,P008,0,P009,0.0,0.0001177024482109,-0.2819827727441622,-0.0735333427900961
S03,21,513,P008,0,P009,0.0,0.0,-0.2819827727441622,0.0460373424903037
S03,22,417,P008,0,P009,0.0,0.0014516635279347,-0.2819827727441622,-0.0153465387231635
S03,23,200,P008,0,P009,0.0,0.00043157564344,-0.2819827727441622,-0.1540996868827719
S03,24,121,P008,0,P009,0.0,0.0026679221594475,-0.2819827727441622,-0.2046135057980211
S03,25,449,P008,0,P009,0.0,0.0,-0.2819827727441622,0.0051147550146588
S03,26,501,P008,1,P009,4.81486831335163e-05,0.003923414940364,-0.2813433573148552,0.0383643573386203
S03,27,211,P008,5,P009,0.0002407434156675,0.0050612052730696,-0.2787856955976274,-0.1470661171603955
S03,28,420,P008,7,P009,0.0003370407819346,0.0040803515379786,-0.2775068647390135,-0.0134282924352426
S03,29,547,P008,6,P009,0.000288892098801,0.0062774639045825,-0.2781462801683205,0.0677774670867401
S03,30,572,P008,7,P009,0.0003370407819346,0.0048258003766478,-0.2775068647390135,0.0837628528194139
S03,31,538,P008,3,P009,0.0001444460494005,0.0049042686754551,-0.2800645264562413,0.0620227282229775
S03,32,204,P008,0,P009,0.0,0.0051396735718769,-0.2819827727441622,-0.1515420251655441
S03,33,13,P008,0,P009,0.0,0.0013339610797237,-0.2819827727441622,-0.2736703721631718
S03,34,186,P008,1,P009,4.81486831335163e-05,0.0053750784682988,-0.2813433573148552,-0.1630515028930692
S03,35,350,P008,46,P009,0.0022148394241417,0.0071406151914626,-0.2525696629960424,-0.0581873724867292
S03,36,426,P008,184,P009,0.008859357696567,0.00808223477715,-0.1643303337516831,-0.0095917998594009
S03,37,272,P008,804,P009,0.0387115412393471,0.0101224105461393,0.2321072324186265,-0.1080617759726714
S03,38,8,P008,1361,P009,0.0655303577447156,0.0123979912115505,0.5882616265425984,-0.2768674493097066
S03,39,144,P008,1641,P009,0.0790119890221002,0.0208725674827369,0.7672979467485447,-0.1899069509239612
S03,40,259,P008,1487,P009,0.0715970918195387,0.0343298807281858,0.6688279706352742,-0.1163741765536618
S03,41,34,P008,804,P009,0.0387115412393471,0.0519067796610169,0.2321072324186265,-0.2602426481477258
S03,42,96,P008,142,P009,0.0068371130049593,0.0554378531073446,-0.1911857817825751,-0.2205988915306949
S03,43,315,P008,45,P009,0.0021666907410082,0.0572033898305084,-0.2532090784253494,-0.0805669125124725
S03,44,230,P008,711,P009,0.03423371370793,0.0397049591964846,0.1726415974930801,-0.1349172240035634
S03,45,0,P008,1736,P009,0.0835861139197843,0.0272677338355304,0.828042412532705,-0.2819827727441622
S03,46,45,P008,2260,P009,0.1088160238817468,0.0052573760200878,1.1630960974895477,-0.2532090784253494
S03,47,137,P008,2310,P009,0.1112234580384226,0.0001569365976145,1.1950668689548951,-0.1943828589291099
S03,48,207,P008,2117,P009,0.101930762193654,0.0079252981795354,1.0716596910986536,-0.1496237788776233
S03,49,392,P008,1447,P009,0.069671144494198,0.0072975517890772,0.6432513534629962,-0.0313319244558373
S03,50,371,P008,690,P009,0.0332225913621262,0.0053750784682988,0.1592138734776341,-0.0447596484712832
S03,51,222,P008,206,P009,0.0099186287255043,0.0045903954802259,-0.1502631943069302,-0.140032547438019
S03,52,34,P008,41,P009,0.0019740960084741,0.0042765222849968,-0.2557667401425772,-0.2602426481477258
S03,53,70,P008,69,P009,0.0033222591362126,0.0043549905838041,-0.2378631081219825,-0.2372236926926756
S03,54,244,P008,260,P009,0.0125186576147142,0.0072975517890772,-0.1157347611243548,-0.1259654079932661
S03,55,374,P008,562,P009,0.0270595599210361,0.0071406151914626,0.0773686985263443,-0.0428414021833624
S03,56,278,P008,649,P009,0.031248495353652,0.0141635279347143,0.1329978408760491,-0.1042252833968297
S03,57,74,P008,596,P009,0.0286966151475757,0.0181654111738857,0.0991088231227807,-0.2346660309754478
S03,58,5,P008,416,P009,0.0200298521835427,0.0249529190207156,-0.0159859541524704,-0.2787856955976274
S03,59,82,P008,372,P009,0.017911310125668,0.0281701192718141,-0.0441202330419763,-0.2295507075409922
S03,60,160,P008,269,P009,0.0129519957629158,0.0275031387319522,-0.1099800222605923,-0.17967630405505
S03,61,98,P008,55,P009,0.0026481775723433,0.0224419334588826,-0.2468149241322798,-0.2193200606720809
S03,62,22,P008,1,P009,4.81486831335163e-05,0.0215787821720025,-0.2813433573148552,-0.2679156332994092
S03,63,0,P008,33,P009,0.001588906543406,0.0178907721280602,-0.2608820635770328,-0.2819827727441622
S03,64,0,P008,3,P009,0.0001444460494005,0.0108286252354048,-0.2800645264562413,-0.2819827727441622
S03,65,10,P008,6,P009,0.000288892098801,0.0048258003766478,-0.2781462801683205,-0.2755886184510926
S03,66,14,P008,13,P009,0.0006259328807357,0.0041195856873822,-0.2736703721631718,-0.2730309567338649
S03,67,4,P008,13,P009,0.0006259328807357,0.0028248587570621,-0.2736703721631718,-0.2794251110269344
S03,68,94,P008,5,P009,0.0002407434156675,0.0030602636534839,-0.2787856955976274,-0.2218777223893087
S03,69,161,P008,7,P009,0.0003370407819346,0.0,-0.2775068647390135,-0.179036888625743
S03,70,236,P008,0,P009,0.0,0.0,-0.2819827727441622,-0.1310807314277217
S03,71,262,P008,0,P009,0.0,0.0016870684243565,-0.2819827727441622,-0.1144559302657409
S03,72,139,P008,0,P009,0.0,3.923414940364093e-05,-0.2819827727441622,-0.1931040280704959
S03,73,162,P008,0,P009,0.0,0.0010593220338983,-0.2819827727441622,-0.1783974731964361
S03,74,292,P008,0,P009,0.0,0.001961707470182,-0.2819827727441622,-0.0952734673865324
S03,75,164,P008,0,P009,0.0,0.0023148148148148,-0.2819827727441622,-0.1771186423378222
S03,76,3,P008,0,P009,0.0,0.0063559322033898,-0.2819827727441622,-0.2800645264562413
S03,77,34,P008,0,P009,0.0,0.0077683615819209,-0.2819827727441622,-0.2602426481477258
S03,78,118,P008,0,P009,0.0,0.0041588198367859,-0.2819827727441622,-0.2065317520859419
S03,79,27,P008,0,P009,0.0,0.0007062146892655,-0.2819827727441622,-0.2647185561528745
S03,80,18,P008,0,P009,0.0,0.0001961707470182,-0.2819827727441622,-0.2704732950166371
S03,81,126,P008,0,P009,0.0,0.0,-0.2819827727441622,-0.2014164286514863
S03,82,73,P008,0,P009,0.0,0.0009416195856873,-0.2819827727441622,-0.2353054464047547
S03,83,5,P008,0,P009,0.0,0.0001569365976145,-0.2819827727441622,-0.2787856955976274
S03,84,93,P008,0,P009,0.0,0.0001177024482109,-0.2819827727441622,-0.2225171378186157
S03,85,135,P008,0,P009,0.0,0.0,-0.2819827727441622,-0.1956616897877237
S03,86,4,P008,0,P009,0.0,0.0,-0.2819827727441622,-0.2794251110269344
S03,87,4,P008,0,P009,0.0,0.0,-0.2819827727441622,-0.2794251110269344
S03,88,111,P008,0,P009,0.0,0.0,-0.2819827727441622,-0.2110076600910906
S03,89,159,P008,0,P009,0.0,7.846829880728186e-05,-0.2819827727441622,-0.1803157194843569
S03,90,17,P008,0,P009,0.0,0.0,-0.2819827727441622,-0.271112710445944
S03,91,0,P008,1,P009,4.81486831335163e-05,0.0,-0.2813433573148552,-0.2819827727441622
S03,92,52,P008,0,P009,0.0,0.000980853735091,-0.2819827727441622,-0.2487331704202007
S03,93,71,P008,0,P009,0.0,7.846829880728186e-05,-0.2819827727441622,-0.2365842772633686
S03,94,25,P008,62,P009,0.002985218354278,0.0010593220338983,-0.2423390161271312,-0.2659973870114884
S03,95,5,P008,174,P009,0.0083778708652318,0.0010200878844946,-0.1707244880447526,-0.2787856955976274
