Session,Frame,LeftPlayerME,LeftID,RightPlayerME,RightID,MinMaxLeftME,MinMaxRightME,ZscoreLeftME,ZscoreRightME
S02,1,0.0,P006,0.0,P007,0.0,0.0,-1.8296929760980871,-1.8296929760980871
S02,2,29.822222222222223,P006,23.0,P007,0.3410269891342447,0.39736641078132395,0.504179028347154,-0.029724626917144805
S02,3,29.34502923976608,P006,23.8,P007,0.33557012931909164,0.41118785115632656,0.4668341472657492,0.03288296783697498
S02,4,23.06779661016949,P006,24.5,P007,0.2637878949901085,0.42328161148445376,-0.024418898548151623,0.08766461324682968
S02,5,22.95833333333333,P006,0.0,P007,0.26253614616193477,0.0,-0.03298543914392225,-1.8296929760980871
S02,6,22.77777777777778,P006,27.857142857142858,P007,0.2604714335786891,0.481282298772411,-0.04711562545995578,0.3503929126614393
S02,7,22.0,P006,0.0,P007,0.25157728706624605,0.0,-0.10798412035979446,-1.8296929760980871
S02,8,23.48275862068965,P006,23.33333333333333,P007,0.2685331230283911,0.4031253442709083,0.008055818193099551,-0.0036381291029286226
S02,9,30.576158940397352,P006,0.0,P007,0.3496485052332505,0.0,0.5631817339993535,-1.8296929760980871
S02,10,29.07692307692308,P006,0.0,P007,0.3325042465421015,0.0,0.4458522947728034,-1.8296929760980871
S02,11,26.26086956521739,P006,24.0,P007,0.3003017418735427,0.4146432112500772,0.22546937343932144,0.04853486652550486
S02,12,25.45833333333333,P006,21.0,P007,0.29112447423764454,0.36281280984381753,0.16266329446270192,-0.18624361380244414
S02,13,27.46511627906977,P006,0.0,P007,0.3140727019294256,0.0,0.319713111245384,-1.8296929760980871
S02,14,24.897959183673468,P006,0.0,P007,0.28471641022339533,0.0,0.11880869737196564,-1.8296929760980871
S02,15,29.41322314049587,P006,0.0,P007,0.33634994916182187,0.0,0.4721709673927408,-1.8296929760980871
S02,16,26.475274725274726,P006,27.0,P007,0.3027535358962804,0.4664736126563368,0.24224861265689873,0.28331334685345383
S02,17,28.408056042031525,P006,0.0,P007,0.32485553044909865,0.0,0.3935070994417032,-1.8296929760980871
S02,18,30.349668874172185,P006,0.0,P007,0.34705851630559675,0.0,0.5454567361467796,-1.8296929760980871
S02,19,34.0366568914956,P006,0.0,P007,0.3892204455257778,0.0,0.8339985507116295,-1.8296929760980871
S02,20,35.22779922779923,P006,0.0,P007,0.402841552683824,0.0,0.9272167465688457,-1.8296929760980871
S02,21,27.96401028277635,P006,0.0,P007,0.31977772011061284,0.0,0.35875630325703645,-1.8296929760980871
S02,22,25.047120418848166,P006,26.58333333333333,P007,0.2864221183543363,0.45927494579435624,0.1304819800780175,0.2507052245856828
S02,23,27.48559670781893,P006,22.5,P007,0.31430690241591047,0.38872801054694733,0.32131589922478176,-0.06885437363846963
S02,24,26.91231343283582,P006,23.5,P007,0.3077512182776967,0.4060048110157006,0.2764510405254602,0.009405119804180025
S02,25,28.40860215053764,P006,0.0,P007,0.3248617753807538,0.0,0.39354983761675644,-1.8296929760980871
S02,26,24.93220338983051,P006,22.88888888888889,P007,0.2851080040635192,0.3954467662847958,0.12148863159916133,-0.03842012618855029
S02,27,26.689814814814813,P006,23.0,P007,0.30520687288234605,0.39736641078132395,0.25903841138744665,-0.029724626917144805
S02,28,26.41186161449753,P006,0.0,P007,0.30202838597020043,0.0,0.2372859347298526,-1.8296929760980871
S02,29,25.793233082706767,P006,24.0,P007,0.29495416380066886,0.4146432112500772,0.1888723792027375,0.04853486652550486
S02,30,26.798107255520502,P006,0.0,P007,0.3064452328115515,0.0,0.26751332294074204,-1.8296929760980871
S02,31,31.12956810631229,P006,0.0,P007,0.35597692235136297,0.0,0.6064912549903758,-1.8296929760980871
S02,32,29.16421568627451,P006,0.0,P007,0.33350246644399084,0.0,0.45268377016193334,-1.8296929760980871
S02,33,29.152573529411764,P006,0.0,P007,0.33336933452403045,0.0,0.45177266086327506,-1.8296929760980871
S02,34,30.809485530546624,P006,0.0,P007,0.3523166720764401,0.0,0.5814417547511361,-1.8296929760980871
S02,35,32.64119601328904,P006,0.0,P007,0.37326288816458286,0.0,0.7247904892641489,-1.8296929760980871
S02,36,28.9963963963964,P006,23.661290322580644,P007,0.3315833972774036,0.40879139173646717,0.43955031754616725,0.02202761874654279
S02,37,29.539634146341463,P006,0.0,P007,0.3377955008848196,0.0,0.4820638286757927,-1.8296929760980871
S02,38,29.70392156862745,P006,0.0,P007,0.3396741819756294,0.0,0.4949208791228928,-1.8296929760980871
S02,39,29.4986301369863,P006,0.0,P007,0.3373266064560736,0.0,0.47885487567454,-1.8296929760980871
S02,40,32.71516393442623,P006,0.0,P007,0.37410873584320214,0.0,0.7305791813033512,-1.8296929760980871
S02,41,30.74502712477396,P006,0.0,P007,0.3515795688558536,0.0,0.5763972725672466,-1.8296929760980871
S02,42,28.495172413793103,P006,0.0,P007,0.32585173501577286,0.0,0.40032478256632587,-1.8296929760980871
S02,43,27.173722627737227,P006,0.0,P007,0.3107405190080361,0.0,0.29690879169969525,-1.8296929760980871
S02,44,31.340508806262232,P006,25.5,P007,0.3583890991252385,0.440558411953207,0.6229993673148961,0.16592410668947935
S02,45,34.532710280373834,P006,23.375,P007,0.3948929803355052,0.4038452109571064,0.8728194376457497,-0.0003773168761511829
S02,46,33.057522123893804,P006,24.357142857142858,P007,0.37802371513916416,0.42081349713177474,0.7573719597870262,0.07648468561216548
S02,47,27.19650655021834,P006,26.951612903225808,P007,0.3110010607083328,0.46563763844010686,0.29869184993170383,0.2795265971707451
