Session,Frame,LeftPlayerME,LeftID,RightPlayerME,RightID,MinMaxLeftME,MinMaxRightME,ZscoreLeftME,ZscoreRightME
S09,1,0,P020,0,P021,0.0,0.0003229974160206,-0.4082001719859549,-0.4082001719859549
S09,2,3,P020,902,P021,0.0001019922485891,0.001937984496124,-0.406939372128104,-0.0291196813921371
S09,3,0,P020,381,P021,0.0,0.0059754521963824,-0.4082001719859549,-0.2480785900388988
S09,4,0,P020,281,P021,0.0,0.0138888888888888,-0.4082001719859549,-0.2901052519672599
S09,5,12,P020,293,P021,0.0004079689943564,0.0479651162790697,-0.4031569725545515,-0.2850620525358566
S09,6,50,P020,207,P021,0.0016998708098184,0.0117894056847545,-0.3871868410217742,-0.3212049817942472
S09,7,107,P020,876,P021,0.0036377235330114,0.0269702842377261,-0.3632316437226084,-0.040046613493511
S09,8,75,P020,212,P021,0.0025498062147276,0.026485788113695,-0.3766801755396839,-0.3191036486978292
S09,9,73,P020,153,P021,0.0024818113823349,0.0158268733850129,-0.3775207087782512,-0.3438993792355622
S09,10,46,P020,95,P021,0.0015638811450329,0.0986757105943152,-0.3888679074989087,-0.3682748431540117
S09,11,45,P020,50,P021,0.0015298837288366,0.06734496124031,-0.3892881741181923,-0.3871868410217742
S09,12,75,P020,135,P021,0.0025498062147276,0.0959302325581395,-0.3766801755396839,-0.3514641783826672
S09,13,39,P020,16,P021,0.0013258992316583,0.1258074935400517,-0.391809773833894,-0.401475906077417
S09,14,44,P020,36,P021,0.0014958863126402,0.0828488372093023,-0.3897084407374759,-0.3930705736917448
S09,15,73,P020,109,P021,0.0024818113823349,0.1521317829457364,-0.3775207087782512,-0.3623911104840411
S09,16,13,P020,87,P021,0.0004419664105527,0.0284237726098191,-0.4027367059352679,-0.3716369761082806
S09,17,65,P020,1104,P021,0.0022098320527639,0.0180878552971576,-0.38088284173252,0.0557741757031524
S09,18,118,P020,512,P021,0.0040116951111715,0.0355297157622739,-0.3586087109104887,-0.1930236629127456
S09,19,115,P020,872,P021,0.0039097028625824,0.0074289405684754,-0.3598695107683395,-0.0417276799706454
S09,20,188,P020,832,P021,0.0063915142449173,0.0158268733850129,-0.3291900475606358,-0.0585383447419899
S09,21,128,P020,625,P021,0.0043516692731352,0.021156330749354,-0.3544060447176526,-0.1455335349336975
S09,22,158,P020,1381,P021,0.0053715917590263,0.0448966408268733,-0.3417980461391442,0.1721880292447129
S09,23,122,P020,387,P021,0.004147684775957,0.003391472868217,-0.3569276444333542,-0.2455569903231971
S09,24,45,P020,452,P021,0.0015298837288366,0.0,-0.3892881741181923,-0.2182396600697623
S09,25,210,P020,148,P021,0.0071394574012375,0.0083979328165374,-0.3199441819363964,-0.3460007123319803
S09,26,62,P020,40,P021,0.0021078398041748,0.0,-0.3821436415903709,-0.3913895072146104
S09,27,732,P020,244,P021,0.0248861086557421,0.005813953488372,-0.100565006670351,-0.3056551168807536
