Session,Frame,LeftPlayerME,LeftID,RightPlayerME,RightID,MinMaxLeftME,MinMaxRightME,ZscoreLeftME,ZscoreRightME
S19,1,80,P040,5576,P041,0.0034578146611341,0.005346936266978,-0.3682292471047926,2.8769931806840723
S19,2,618,P040,0,P041,0.0267116182572614,0.0115542990596767,-0.0505564548649073,-0.4154668370289391
S19,3,1416,P040,0,P041,0.0612033195020746,0.0080511339192428,0.420638504628454,-0.4154668370289391
S19,4,2241,P040,0,P041,0.0968620331950207,0.000921885563272,0.907776150721215,-0.4154668370289391
S19,5,2733,P040,0,P041,0.1181275933609958,0.0088501014074119,1.198287328754716,-0.4154668370289391
S19,6,2145,P040,0,P041,0.0927126556016597,0.0111240857968164,0.8510910428122391,-0.4154668370289391
S19,7,886,P040,0,P041,0.0382952973720608,0.0039948374408456,0.1076894713809834,-0.4154668370289391
S19,8,619,P040,0,P041,0.0267548409405255,0.0,-0.0499659849908555,-0.4154668370289391
S19,9,1367,P040,0,P041,0.05908540802213,0.0026427386147132,0.3917054807999143,-0.4154668370289391
S19,10,1745,P040,0,P041,0.0754235822959889,0.0045479687788089,0.6149030931915066,-0.4154668370289391
S19,11,1691,P040,0,P041,0.0730895573997233,0.0014750169012353,0.5830177199927077,-0.4154668370289391
S19,12,1342,P040,0,P041,0.0580048409405255,0.0,0.3769437339486185,-0.4154668370289391
S19,13,846,P040,9,P041,0.0365663900414937,0.0026427386147132,0.0840706764189101,-0.4101526081624727
S19,14,308,P040,3,P041,0.0133125864453665,0.0077438387314854,-0.2336021158209751,-0.4136954274067836
S19,15,71,P040,0,P041,0.0030688105117565,0.0066990350931104,-0.3735434759712591,-0.4154668370289391
S19,16,80,P040,0,P041,0.0034578146611341,0.0005531313379632,-0.3682292471047926,-0.4154668370289391
S19,17,350,P040,0,P041,0.0151279391424619,0.0,-0.2088023811107981,-0.4154668370289391
S19,18,573,P040,0,P041,0.0247665975103734,0.0,-0.0771275991972398,-0.4154668370289391
S19,19,624,P040,7,P041,0.0269709543568464,0.0,-0.0470136356205963,-0.4113335479105763
S19,20,458,P040,61,P041,0.019795988934993,0.0,-0.1450316347132004,-0.3794481747117774
S19,21,124,P040,77,P041,0.0053596127247579,0.0,-0.3422485726465121,-0.3700006567269481
S19,22,83,P040,31,P041,0.0035874827109266,0.001044803638375,-0.3664578374826371,-0.3971622709333324
S19,23,39,P040,18,P041,0.0016856846473029,0.0006760494130661,-0.3924385119409178,-0.4048383792960062
S19,24,10,P040,47,P041,0.0004322268326417,0.0,-0.4095621382884208,-0.3877147529485031
S19,25,1,P040,37,P041,4.322268326417704e-05,0.0,-0.4148763671548873,-0.3936194516890214
S19,26,26,P040,15,P041,0.0011237897648686,0.0,-0.4001146203035916,-0.4066097889181617
S19,27,2,P040,6,P041,8.644536652835408e-05,0.0,-0.4142858972808355,-0.4119240177846281
S19,28,0,P040,0,P041,0.0,0.0,-0.4154668370289391,-0.4154668370289391
S19,29,0,P040,0,P041,0.0,0.0,-0.4154668370289391,-0.4154668370289391
S19,30,0,P040,0,P041,0.0,0.0,-0.4154668370289391,-0.4154668370289391
S19,31,0,P040,23,P041,0.0,0.0002458361502058,-0.4154668370289391,-0.401886029925747
S19,32,0,P040,22,P041,0.0,0.0062073627926986,-0.4154668370289391,-0.4024764997997989
S19,33,0,P040,35,P041,0.0,0.0183147931903386,-0.4154668370289391,-0.3948003914371251
S19,34,0,P040,54,P041,0.0,0.0255055005838608,-0.4154668370289391,-0.3835814638301403
S19,35,13,P040,133,P041,0.0005618948824343,0.0234158933071108,-0.4077907286662653,-0.3369343437800456
S19,36,0,P040,198,P041,0.0,0.0143814147870444,-0.4154668370289391,-0.2985538019666766
S19,37,0,P040,139,P041,0.0,0.0085428062196546,-0.4154668370289391,-0.3333915245357346
S19,38,0,P040,45,P041,0.0,0.0045479687788089,-0.4154668370289391,-0.3888956926966068
S19,39,0,P040,3,P041,0.0,0.003257328990228,-0.4154668370289391,-0.4136954274067836
S19,40,0,P040,0,P041,0.0,0.0031958699526765,-0.4154668370289391,-0.4154668370289391
S19,41,0,P040,0,P041,0.0,0.0024583615020588,-0.4154668370289391,-0.4154668370289391
S19,42,0,P040,0,P041,0.0,0.00208960727675,-0.4154668370289391,-0.4154668370289391
S19,43,0,P040,9,P041,0.0,0.0003687542253088,-0.4154668370289391,-0.4101526081624727
S19,44,0,P040,11,P041,0.0,0.0,-0.4154668370289391,-0.408971668414369
S19,45,0,P040,14,P041,0.0,0.0,-0.4154668370289391,-0.4072002587922135
S19,46,2,P040,21,P041,8.644536652835408e-05,0.0,-0.4142858972808355,-0.4030669696738507
S19,47,258,P040,33,P041,0.0111514522821576,0.0004302132628603,-0.2631256095235667,-0.3959813311852287
S19,48,969,P040,39,P041,0.0418827800829875,0.0023969024645074,0.1566984709272854,-0.3924385119409178
S19,49,1278,P040,58,P041,0.0552385892116182,0.0023969024645074,0.3391536620093013,-0.3812195843339329
S19,50,989,P040,93,P041,0.042747233748271,0.0001229180751029,0.168507868408322,-0.3605531387421188
S19,51,479,P040,105,P041,0.0207036652835408,0.0,-0.1326317673581119,-0.3534675002534969
S19,52,324,P040,96,P041,0.0140041493775933,0.008727183332309,-0.2241545978361458,-0.3587817291199633
S19,53,465,P040,124,P041,0.0200985477178423,0.0071292483559707,-0.1408983455948375,-0.3422485726465121
S19,54,276,P040,143,P041,0.0119294605809128,0.0012291807510294,-0.2524971517906337,-0.3310296450395273
S19,55,339,P040,238,P041,0.014652489626556,0.0,-0.2152975497253683,-0.2749350070046033
S19,56,510,P040,341,P041,0.0220435684647302,0.0,-0.1143272012625051,-0.2141166099772646
S19,57,399,P040,598,P041,0.0172458506224066,0.0,-0.1798693572822584,-0.062365852345944
S19,58,226,P040,849,P041,0.009768326417704,0.0,-0.2820206454932253,0.0858420860410656
S19,59,41,P040,1367,P041,0.0017721300138312,0.0,-0.3912575721928141,0.3917054807999143
S19,60,0,P040,2258,P041,0.0,0.0001843771126544,-0.4154668370289391,0.917814138580096
S19,61,29,P040,3466,P041,0.0012534578146611,0.0001843771126544,-0.3983432106814361,1.6311017464347084
S19,62,107,P040,4905,P041,0.0046248271092669,0.0,-0.3522865605053932,2.4807878951952933
S19,63,182,P040,6161,P041,0.0078665283540802,0.0002458361502058,-0.3080013199515058,3.222418057004394
S19,64,166,P040,7833,P041,0.0071749654218533,0.00208960727675,-0.3174488379363351,4.209683686419056
S19,65,65,P040,9398,P041,0.0028094744121715,0.0017208530514412,-0.3770862952155701,5.133769039310172
S19,66,8,P040,10929,P041,0.0003457814661134,6.145903755147194e-05,-0.4107430780365245,6.037778416483525
S19,67,0,P040,12304,P041,0.0,0.0,-0.4154668370289391,6.849674493304794
S19,68,0,P040,13608,P041,0.0,0.0004302132628603,-0.4154668370289391,7.619647209068382
S19,69,0,P040,13740,P041,0.0,0.0005531313379632,-0.4154668370289391,7.697589232443224
S19,70,0,P040,13048,P041,0.0,0.0001229180751029,-0.4154668370289391,7.288984079599357
S19,71,0,P040,11842,P041,0.0,0.0008604265257206,-0.4154668370289391,6.576877411492847
S19,72,0,P040,9531,P041,0.0,0.0069448712433163,-0.4154668370289391,5.212301532559065
S19,73,0,P040,5782,P041,0.0,0.0132751521111179,-0.4154668370289391,2.998629974738749
S19,74,0,P040,2359,P041,0.0,0.0171470714768606,-0.4154668370289391,0.9774515958593312
S19,75,0,P040,1807,P041,0.0,0.0100178231208899,-0.4154668370289391,0.6515122253827201
S19,76,0,P040,3640,P041,0.0,0.0,-0.4154668370289391,1.7338435045197271
S19,77,0,P040,6203,P041,0.0,0.0199127281666769,-0.4154668370289391,3.247217791714571
S19,78,0,P040,8067,P041,0.0,0.0570339868477659,-0.4154668370289391,4.3478536369471845
S19,79,0,P040,9143,P041,0.0,0.0538995759326408,-0.4154668370289391,4.983199221426955
S19,80,6,P040,9561,P041,0.000259336099585,0.0309753549259418,-0.4119240177846281,5.23001562878062
S19,81,389,P040,9643,P041,0.0168136237897648,0.0192366787536107,-0.1857740560227767,5.27843415845287
S19,82,1140,P040,9917,P041,0.0492738589211618,0.0106938725339561,0.2576688193901486,5.440222903943073
S19,83,2134,P040,10285,P041,0.0922372060857538,0.0058386085673898,0.844595874197669,5.657515817594146
S19,84,3522,P040,10421,P041,0.1522302904564315,0.0065761170180074,1.664168059381611,5.737819720465195
S19,85,5506,P040,9805,P041,0.2379840940525588,0.0038104603281912,2.8356602895004444,5.374090278049267
S19,86,7260,P040,8619,P041,0.3137966804979253,0.0021510663143015,3.871344448587356,4.673793007423796
S19,87,8992,P040,7071,P041,0.3886583679114799,0.0007375084506176,4.894038270445129,3.75974564239156
S19,88,10517,P040,4596,P041,0.45457295988935,0.0,5.794504828374171,2.2983327041132777
S19,89,11680,P040,2870,P041,0.5048409405255878,0.0,6.481221291896451,1.2791817014998168
S19,90,12534,P040,1580,P041,0.5417531120331951,0.0,6.985482564336715,0.5174755639729544
S19,91,12703,P040,1108,P041,0.549057745504841,0.0,7.085271973051475,0.23877378342049
S19,92,12329,P040,811,P041,0.5328924619640387,0.0,6.864436240156089,0.063404230827096
S19,93,11354,P040,703,P041,0.4907503457814661,0.0,6.288728112955554,-0.0003665155705017
S19,94,9817,P040,688,P041,0.424317081604426,0.0,5.381175916537889,-0.0092235636812791
S19,95,7909,P040,887,P041,0.3418482019363762,0.0,4.254559396846995,0.1082799412550352
S19,96,5065,P040,711,P041,0.2189228907330567,0.0,2.5752630750435865,0.0043572434219129
S19,97,2930,P040,1041,P041,0.1266424619640387,0.0,1.3146098939429267,0.1992123018590172
S19,98,2061,P040,1001,P041,0.0890819502074688,0.0,0.8014915733918853,0.175593506896944
S19,99,2477,P040,1158,P041,0.1070625864453665,0.0,1.0471270409974471,0.2682972771230815
S19,100,4542,P040,1155,P041,0.1963174273858921,0.0,2.266447330914479,0.266525867500926
S19,101,7239,P040,1033,P041,0.3128890041493776,0.0,3.858944581232268,0.1944885428666026
S19,102,9482,P040,942,P041,0.4098374827109267,0.0,5.183368508730526,0.140755784327886
S19,103,11292,P040,816,P041,0.4880705394190872,0.0,6.25211898076434,0.0663565801973552
