Session,Frame,RightPlayerME,RightID,LeftPlayerME,LeftID,MinMaxLeftME,MinMaxRightME,ZscoreLeftME,ZscoreRightME
S17,1,0,P036,0,P037,0.0,0.0702504581551618,-0.428258792125635,-0.428258792125635
S17,2,162,P036,2446,P037,0.1867318115886709,0.0904856444715943,1.4050807457316394,-0.306835650207042
S17,3,153,P036,2054,P037,0.1568058630429804,0.0666615760537568,1.1112667233113402,-0.3135813803136305
S17,4,320,P036,1684,P037,0.1285594320177112,0.033216249236408,0.833942263373813,-0.1884106105580439
S17,5,657,P036,1301,P037,0.099320558821284,0.0142791692119731,0.5468739710601025,0.0641795056553254
S17,6,962,P036,978,P037,0.0746621879532788,0.0043524740378741,0.3047772127903152,0.2927848037119356
S17,7,1263,P036,714,P037,0.054507977708222,0.0001527183872938,0.1069024629970525,0.5183919994989511
S17,8,1378,P036,695,P037,0.0530574853042217,0.0039706780696395,0.0926614772164768,0.6045874397498041
S17,9,1472,P036,673,P037,0.0513779677838002,0.0249694563225412,0.0761719147337049,0.675042843085284
S17,10,1545,P036,742,P037,0.0566455454614856,0.0219914477703115,0.1278891788842168,0.7297582095053907
S17,11,1642,P036,673,P037,0.0513779677838002,0.0074832009773976,0.0761719147337049,0.8024621895430667
S17,12,1677,P036,528,P037,0.0403084204901137,0.0020616982284667,-0.0325092925391097,0.8286955844020221
S17,13,1756,P036,593,P037,0.0452706313459042,0.0178680513133781,0.0162098693418071,0.8879081042265211
S17,14,1919,P036,1017,P037,0.0776395144667531,0.0623091020158827,0.3340087099188654,1.0100807717125129
S17,15,2346,P036,2118,P037,0.1616917321932972,0.097052535125229,1.1592363596248585,1.330128188991767
S17,16,2586,P036,2992,P037,0.2284143827773112,0.0972816127061698,1.8143217055313416,1.5100143251674605
S17,17,2853,P036,3673,P037,0.2804030842049011,0.0965943799633475,2.324748616929872,1.7101376516629194
S17,18,3213,P036,3948,P037,0.3013970532101687,0.0875076359193647,2.53086814796452,1.9799668559264596
