Session,Frame,RightPlayerME,RightID,LeftPlayerME,LeftID,MinMaxLeftME,MinMaxRightME,ZscoreLeftME,ZscoreRightME
S10,1,0.0,P022,0.0,P023,0.0,0.0,-1.3730939956437302,-1.3730939956437302
S10,2,23.0,P022,21.5,P023,0.20893416927899686,0.33321081411195236,0.09981993905471206,0.20258137635925455
S10,3,22.25,P022,23.34246575342466,P023,0.22683900888907974,0.3223452440865626,0.22604289172558853,0.15120065770698332
S10,4,21.0,P022,26.1978021978022,P023,0.254586792517827,0.304235960710913,0.4216552097337739,0.06556612661986456
S10,5,21.5,P022,30.621951219512194,P023,0.2975800902209649,0.31147967406117283,0.7247431512807102,0.09981993905471206
S10,6,25.172619047619047,P022,27.897959183673468,P023,0.2711086942614036,0.36468647331248616,0.538128926741434,0.3514223470582943
S10,7,25.0,P022,23.705882352941178,P023,0.23037064355522774,0.3621856675129917,0.2509396997966864,0.33959662609864455
S10,8,21.166666666666668,P022,23.08108108108108,P023,0.22429890705752772,0.30665053182766633,0.20813604864598656,0.07698406409814715
S10,9,21.0,P022,21.33333333333333,P023,0.20731452455590382,0.304235960710913,0.08840200157642925,0.06556612661986456
S10,10,21.33333333333333,P022,0.0,P023,0.0,0.3090651029444195,-1.3730939956437302,0.08840200157642925
S10,11,23.3125,P022,21.0,P023,0.20407523510971787,0.33773813495586474,0.06556612661986456,0.22399000913103423
S10,12,24.081632653061224,P022,21.0,P023,0.20407523510971787,0.34888088789006544,0.06556612661986456,0.2766814604019858
S10,13,25.29126213592233,P022,22.5,P023,0.21865203761755486,0.3664053063578033,0.16832756392440706,0.3595503032451577
S10,14,26.471153846153847,P022,22.0,P023,0.21379310344827585,0.38349890102433315,0.13407375148955955,0.44038188191656125
S10,15,26.107491856677523,P022,0.0,P023,0.0,0.3782303746080297,-1.3730939956437302,0.4154682627621503
S10,16,26.760925449871465,P022,22.94117647058824,P023,0.22293933247280107,0.3876969458930842,0.19855151607280216,0.46023344624193774
S10,17,25.965034965034967,P022,22.789473684210527,P023,0.22146510476819006,0.37616654083237433,0.18815871849195043,0.40570887946939926
S10,18,30.54963680387409,P022,22.714285714285715,P023,0.2207344379758173,0.4425856239236238,0.1830077692536275,0.7197890624215039
S10,19,29.594059405940595,P022,24.285714285714285,P023,0.2360053739364084,0.428741766414389,0.29066260833457663,0.6543247245099166
S10,20,28.73176761433869,P022,23.714285714285715,P023,0.23045230631437527,0.4162493772890966,0.25151539412332247,0.5952511619226362
S10,21,28.653305203938118,P022,23.83333333333333,P023,0.2316091954022988,0.41511265886967225,0.25967106375066673,0.5898758885445416
S10,22,29.58017817371937,P022,24.38,P023,0.23692163009404388,0.4285406630800711,0.29712189867943356,0.653373754260176
S10,23,29.41316685584563,P022,25.363636363636363,P023,0.24648047876888002,0.4261210988542181,0.3645084896876245,0.6419322055462884
S10,24,28.97156684815487,P022,25.92753623188406,P023,0.25196038344464133,0.4197234511118493,0.4031399303256081,0.6116792378769552
S10,25,28.27517361111111,P022,25.29850746268657,P023,0.24584756468441493,0.4096345051354402,0.3600466633731805,0.5639709912317689
S10,26,25.975438596491227,P022,26.09259259259259,P023,0.2535643794264484,0.37631726268051613,0.41444754956738533,0.4064216075504873
S10,27,30.05932060165625,P022,27.216216216216218,P023,0.2644836058629162,0.4354822038839157,0.49142433526932006,0.6861986639724305
S10,28,39.07403593088454,P022,29.183520599250937,P023,0.28360161083911567,0.5660822314421615,0.6261996859467693,1.3037754000542914
S10,29,39.597860622749415,P022,28.920353982300885,P023,0.28104419230449135,0.5736711032694762,0.6081707660745285,1.3396613855420536
S10,30,33.05812757201646,P022,25.445544554455445,P023,0.24727645178310934,0.4789272000560167,0.37011982529801357,0.8916398069544943
S10,31,27.976056564358025,P022,26.00740740740741,P023,0.2527365610124231,0.405301068845729,0.40861171485626335,0.5434791928006775
S10,32,27.212327571154184,P022,23.62264150943396,P023,0.2295617199976341,0.39423660103762664,0.24523706731585704,0.4911579334321588
S10,33,27.554657592513824,P022,24.24,P023,0.23556112852664574,0.3991960821294617,0.28753083119767625,0.5146101501170997
S10,34,28.668787425149706,P022,23.526315789473685,P023,0.22862563933344332,0.41533695641463636,0.23863802102751513,0.5909365387474548
S10,35,31.12212142358688,P022,25.3125,P023,0.2459835423197492,0.4508794528888877,0.36100525887042423,0.7590086239924576
S10,36,29.290123456790123,P022,22.416666666666668,P023,0.21784221525600836,0.4243385166294187,0.1626185951852659,0.6335027945211015
S10,37,25.54901960784314,P022,22.63888888888889,P023,0.2200017415534657,0.3701395488387672,0.17784251182297584,0.37720865543886933
S10,38,24.13888888888889,P022,23.24,P023,0.22584326018808776,0.34971038340976646,0.21902320632798125,0.28060394912751835
S10,39,23.329145728643216,P022,23.96296296296296,P023,0.23286891907581558,0.3379792887294601,0.2685516817893309,0.22513036846460638
S10,40,24.1021897810219,P022,23.55696202531645,P023,0.22892345541843573,0.34917870777456894,0.2407375218562996,0.2780897804127141
S10,41,23.964028776978417,P022,23.177777777777777,P023,0.22523859282479972,0.34717711035561877,0.2147605096694225,0.26862469817608275
S10,42,24.78453038674033,P022,23.75,P023,0.23079937304075235,0.35906406728470286,0.2539620950115258,0.3248353146626327
S10,43,27.11455525606469,P022,23.63157894736842,P023,0.22964857284276521,0.3928201317894275,0.2458493499611672,0.4844597843473662
S10,44,28.86461038961039,P022,22.142857142857142,P023,0.21518137035378412,0.41817392725853897,0.1438605550423731,0.604351904937599
S10,45,32.99085017155928,P022,22.5,P023,0.21865203761755486,0.47795252364829177,0.16832756392440706,0.8870307920417656
